"2005-2006 County to County Migration Outflow",,,,,,"Illinois Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Illinois,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
17,000,96,000,IL,"Total Mig - US & For",280313,536458,14309260
17,000,97,000,IL,"Total Mig - US",276878,530601,14149962
17,000,97,001,IL,"Total Mig - US Same St",156224,301630,7389570
17,000,97,003,IL,"Total Mig - US Diff St",120654,228971,6760393
17,000,98,000,IL,"Total Mig - Foreign",3435,5857,159298
17,001,96,000,IL,"Adams County Tot Mig-US & F",1100,1966,40441
17,001,97,000,IL,"Adams County Tot Mig-US",1100,1966,40441
17,001,97,001,IL,"Adams County Tot Mig-Same S",399,693,12962
17,001,97,003,IL,"Adams County Tot Mig-Diff S",701,1273,27479
17,001,98,000,IL,"Adams County Tot Mig-Foreig",d,d,d
17,001,17,001,IL,"Adams County Non-Migrants",24903,54192,1187371
17,001,29,127,MO,"Marion County",66,118,1927
17,001,29,111,MO,"Lewis County",54,103,1651
17,001,17,067,IL,"Hancock County",45,95,1117
17,001,17,167,IL,"Sangamon County",41,68,1182
17,001,17,149,IL,"Pike County",37,72,1131
17,001,17,031,IL,"Cook County",35,45,1383
17,001,29,189,MO,"St Louis County",29,44,1028
17,001,29,019,MO,"Boone County",24,40,699
17,001,17,109,IL,"Mcdonough County",20,33,535
17,001,17,113,IL,"Mclean County",20,30,510
17,001,17,119,IL,"Madison County",20,32,626
17,001,29,183,MO,"St Charles County",17,35,568
17,001,17,009,IL,"Brown County",14,27,545
17,001,17,019,IL,"Champaign County",13,14,207
17,001,17,043,IL,"Du Page County",11,21,383
17,001,04,013,AZ,"Maricopa County",10,14,251
17,001,17,169,IL,"Schuyler County",10,21,419
17,001,58,000,SS,"Other Flows - Same State",133,235,4923
