"2005-2006 County to County Migration Outflow",,,,,,"Connecticut Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
09,000,96,000,CT,"Total Mig - US & For",75368,130389,4704802
09,000,97,000,CT,"Total Mig - US",73930,127583,4602641
09,000,97,001,CT,"Total Mig - US Same St",29718,49528,1527412
09,000,97,003,CT,"Total Mig - US Diff St",44212,78055,3075229
09,000,98,000,CT,"Total Mig - Foreign",1438,2806,102161
09,001,96,000,CT,"Fairfield Count Tot Mig-US",19066,34483,1788542
09,001,97,000,CT,"Fairfield Count Tot Mig-US",18665,33621,1722034
09,001,97,001,CT,"Fairfield Count Tot Mig-Sam",5840,10621,348531
09,001,97,003,CT,"Fairfield Count Tot Mig-Dif",12825,23000,1373502
09,001,98,000,CT,"Fairfield Count Tot Mig-For",401,862,66508
09,001,09,001,CT,"Fairfield Count Non-Migrant",303812,660080,35427299
09,001,09,009,CT,"New Haven County",4168,7615,224194
09,001,36,061,NY,"New York County",1109,1381,155742
09,001,09,005,CT,"Litchfield County",794,1509,50230
09,001,36,119,NY,"Westchester County",762,1321,75291
09,001,09,003,CT,"Hartford County",487,866,39013
09,001,36,047,NY,"Kings County",268,368,10142
09,001,12,099,FL,"Palm Beach County",265,497,68535
09,001,36,081,NY,"Queens County",244,372,9727
09,001,25,017,MA,"Middlesex County",222,334,16692
09,001,06,037,CA,"Los Angeles County",209,306,15973
09,001,25,025,MA,"Suffolk County",181,211,13132
09,001,09,007,CT,"Middlesex County",172,271,19723
09,001,12,011,FL,"Broward County",165,293,21201
09,001,12,095,FL,"Orange County",158,346,10753
09,001,36,005,NY,"Bronx County",157,285,6703
09,001,04,013,AZ,"Maricopa County",147,249,12155
09,001,37,119,NC,"Mecklenburg County",146,309,16835
09,001,17,031,IL,"Cook County",127,182,12538
09,001,09,011,CT,"New London County",124,203,11119
09,001,37,183,NC,"Wake County",124,267,9894
09,001,12,057,FL,"Hillsborough County",120,233,6686
09,001,06,073,CA,"San Diego County",118,168,7241
09,001,12,071,FL,"Lee County",113,218,11343
09,001,25,021,MA,"Norfolk County",106,187,13309
09,001,34,017,NJ,"Hudson County",104,137,6982
09,001,36,027,NY,"Dutchess County",104,171,6592
09,001,42,101,PA,"Philadelphia County",102,136,5427
09,001,36,103,NY,"Suffolk County",100,170,8760
09,001,12,086,FL,"Miami Dade County",97,171,5862
09,001,36,059,NY,"Nassau County",94,161,13396
09,001,12,115,FL,"Sarasota County",87,156,8753
09,001,13,121,GA,"Fulton County",87,166,12309
09,001,34,003,NJ,"Bergen County",84,171,11242
09,001,53,033,WA,"King County",81,163,16460
09,001,13,135,GA,"Gwinnett County",80,203,4042
09,001,48,201,TX,"Harris County",79,152,17649
09,001,12,127,FL,"Volusia County",75,156,3617
09,001,06,059,CA,"Orange County",74,134,6444
09,001,36,079,NY,"Putnam County",74,124,4888
09,001,06,075,CA,"San Francisco County",73,91,5073
09,001,11,001,DC,"District Of Columbia",72,79,3251
09,001,34,023,NJ,"Middlesex County",72,150,4851
09,001,09,013,CT,"Tolland County",70,117,3311
09,001,44,007,RI,"Providence County",69,107,3672
09,001,12,021,FL,"Collier County",65,126,11975
09,001,51,059,VA,"Fairfax County",65,117,6340
09,001,13,067,GA,"Cobb County",64,160,5874
09,001,57,003,FR,"Foreign - Puerto Rico",64,148,1317
09,001,12,097,FL,"Osceola County",63,162,4841
09,001,25,001,MA,"Barnstable County",62,102,7209
09,001,34,013,NJ,"Essex County",60,83,5660
09,001,34,027,NJ,"Morris County",60,138,11057
09,001,36,087,NY,"Rockland County",60,98,4396
09,001,24,031,MD,"Montgomery County",59,101,5693
09,001,12,035,FL,"Flagler County",55,97,3540
09,001,12,101,FL,"Pasco County",54,130,3089
09,001,12,103,FL,"Pinellas County",54,114,5765
09,001,12,031,FL,"Duval County",51,96,2810
09,001,12,009,FL,"Brevard County",50,101,3244
09,001,25,009,MA,"Essex County",50,92,4461
09,001,13,089,GA,"De Kalb County",49,103,1904
09,001,32,003,NV,"Clark County",48,99,4454
09,001,34,025,NJ,"Monmouth County",48,101,6017
09,001,06,085,CA,"Santa Clara County",47,97,5113
09,001,12,117,FL,"Seminole County",47,100,2224
09,001,25,027,MA,"Worcester County",47,93,3701
09,001,12,083,FL,"Marion County",46,73,1801
09,001,51,013,VA,"Arlington County",46,54,2307
09,001,12,111,FL,"St Lucie County",45,94,2774
09,001,12,105,FL,"Polk County",44,99,2711
09,001,23,005,ME,"Cumberland County",44,78,15658
09,001,42,091,PA,"Montgomery County",43,79,6878
09,001,45,051,SC,"Horry County",43,75,2688
09,001,48,113,TX,"Dallas County",43,70,4412
09,001,34,021,NJ,"Mercer County",41,96,7526
09,001,42,029,PA,"Chester County",41,94,7538
09,001,33,011,NH,"Hillsborough County",40,81,3403
09,001,48,439,TX,"Tarrant County",40,104,4323
09,001,06,001,CA,"Alameda County",39,68,4058
09,001,25,013,MA,"Hampden County",39,60,1966
09,001,36,055,NY,"Monroe County",39,64,2825
09,001,45,013,SC,"Beaufort County",39,76,3194
09,001,12,061,FL,"Indian River County",38,64,24553
09,001,44,009,RI,"Washington County",38,56,4118
09,001,24,005,MD,"Baltimore County",37,58,3277
09,001,34,039,NJ,"Union County",37,81,5317
09,001,27,053,MN,"Hennepin County",36,77,7264
09,001,36,001,NY,"Albany County",36,55,2206
09,001,48,453,TX,"Travis County",36,65,15912
09,001,08,013,CO,"Boulder County",35,60,2315
09,001,12,069,FL,"Lake County",35,73,1616
