"1994-1995 County To County Migration Inflows",,,,,,Wyoming,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
56,001,00,001,Wy,Albany,1486,2568,28182
56,001,56,021,Wy,Laramie,149,269,2521
56,001,57,001,FR,"Foreign / Overseas",77,101,1760
56,001,56,025,Wy,Natrona,58,95,835
56,001,56,037,Wy,Sweetwater,44,74,487
56,001,56,029,Wy,Park,39,56,496
56,001,56,013,Wy,Fremont,38,62,504
56,001,56,007,Wy,Carbon,37,71,624
56,001,08,069,Co,Larimer,36,63,910
56,001,56,033,Wy,Sheridan,32,46,433
56,001,56,039,Wy,Teton,23,29,266
56,001,08,059,Co,Jefferson,20,34,561
56,001,56,005,Wy,Campbell,19,27,209
56,001,56,041,Wy,Uinta,17,40,268
56,001,08,031,Co,Denver,17,26,296
56,001,56,031,Wy,Platte,16,23,169
56,001,56,023,Wy,Lincoln,14,37,217
56,001,04,013,Az,Maricopa,14,25,298
56,001,06,073,Ca,"San Diego",14,34,535
56,001,56,003,Wy,"Big Horn",13,24,150
56,001,06,037,Ca,"Los Angeles",13,19,350
56,001,56,015,Wy,Goshen,12,24,131
56,001,56,009,Wy,Converse,11,17,209
56,001,56,035,Wy,Sublette,11,17,168
56,001,56,043,Wy,Washakie,11,19,204
56,001,31,157,Ne,"Scotts Bluff",10,21,101
56,001,08,041,Co,"El Paso",10,20,184
56,001,08,005,Co,Arapahoe,10,21,351
56,001,63,010,XX,"Same State",25,41,344
56,001,63,011,XX,"Region 1: Northeast",89,135,1623
56,001,63,012,XX,"Region 2: Midwest",175,306,3585
56,001,63,013,XX,"Region 3: South",136,253,3263
56,001,63,014,XX,"Region 4: West",296,539,6130
56,001,63,050,Wy,"County Non-Migrant",9511,20232,299964
56,003,00,001,Wy,"Big Horn",318,773,7040
56,003,56,029,Wy,Park,48,108,984
56,003,30,111,Mt,Yellowstone,18,45,301
56,003,56,043,Wy,Washakie,15,31,205
56,003,56,001,Wy,Albany,14,35,255
56,003,56,025,Wy,Natrona,11,31,375
56,003,63,020,XX,"Same State",49,125,1154
56,003,63,021,XX,"Same Region, Diff. State",98,231,2240
56,003,63,022,XX,"Different Region",65,167,1526
56,003,63,050,Wy,"County Non-Migrant",3256,8365,89787
56,005,00,001,Wy,Campbell,982,2202,28544
56,005,56,033,Wy,Sheridan,64,150,1735
56,005,56,025,Wy,Natrona,54,104,1350
56,005,56,011,Wy,Crook,36,71,895
