"1994-1995 County To County Migration Inflows",,,,,,Montana,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Montana,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
30,001,00,001,Mt,Beaverhead,324,703,9832
30,001,30,057,Mt,Madison,24,47,552
30,001,30,093,Mt,"Silver Bow",18,36,2916
30,001,30,063,Mt,Missoula,14,26,226
30,001,30,031,Mt,Gallatin,12,21,117
30,001,30,049,Mt,"Lewis and Clark",10,14,133
30,001,63,020,XX,"Same State",64,143,879
30,001,63,021,XX,"Same Region, Diff. State",120,279,3589
30,001,63,022,XX,"Different Region",62,137,1420
30,001,63,050,Mt,"County Non-Migrant",2644,6290,68205
30,003,00,001,Mt,"Big Horn",225,512,4700
30,003,30,111,Mt,Yellowstone,51,107,714
30,003,30,087,Mt,Rosebud,12,31,336
30,003,63,020,XX,"Same State",42,90,576
30,003,63,021,XX,"Same Region, Diff. State",68,167,2041
30,003,63,022,XX,"Different Region",52,117,1033
30,003,63,050,Mt,"County Non-Migrant",3067,8364,71693
30,005,00,001,Mt,Blaine,162,365,2682
30,005,30,041,Mt,Hill,33,68,505
30,005,30,071,Mt,Phillips,11,29,221
30,005,30,111,Mt,Yellowstone,10,23,286
30,005,63,020,XX,"Same State",55,124,755
30,005,63,021,XX,"Same Region, Diff. State",34,75,557
30,005,63,022,XX,"Different Region",19,46,358
30,005,63,050,Mt,"County Non-Migrant",2029,5137,44888
30,007,00,001,Mt,Broadwater,151,313,2910
30,007,30,049,Mt,"Lewis and Clark",20,41,354
30,007,63,020,XX,"Same State",59,125,1351
30,007,63,021,XX,"Same Region, Diff. State",52,117,911
30,007,63,022,XX,"Different Region",20,30,294
30,007,63,050,Mt,"County Non-Migrant",1142,2745,26899
30,009,00,001,Mt,Carbon,320,653,8470
30,009,30,111,Mt,Yellowstone,83,148,2202
30,009,30,031,Mt,Gallatin,16,27,329
30,009,30,095,Mt,Stillwater,11,25,106
30,009,63,010,XX,"Same State",43,95,717
30,009,63,011,XX,"Region 1: Northeast",14,31,767
30,009,63,012,XX,"Region 2: Midwest",20,49,512
30,009,63,013,XX,"Region 3: South",23,59,886
30,009,63,014,XX,"Region 4: West",110,219,2951
30,009,63,050,Mt,"County Non-Migrant",2746,6295,68465
30,011,00,001,Mt,Carter,22,44,410
30,011,63,030,XX,"Suppress All Flows",22,44,410
30,011,63,050,Mt,"County Non-Migrant",472,1162,8192
30,013,00,001,Mt,Cascade,2405,5307,52371
30,013,57,005,FR,"APO / FPO Zip Code",139,393,3048
30,013,30,049,Mt,"Lewis and Clark",78,165,1598
30,013,30,063,Mt,Missoula,71,138,1147
30,013,30,111,Mt,Yellowstone,67,117,1575
30,013,30,031,Mt,Gallatin,62,121,1173
30,013,57,001,FR,"Foreign / Overseas",61,133,1285
30,013,53,033,Wa,King,50,93,1308
30,013,30,041,Mt,Hill,47,83,1252
30,013,30,029,Mt,Flathead,46,92,832
30,013,46,103,SD,Pennington,39,112,931
30,013,30,015,Mt,Chouteau,35,65,652
30,013,53,063,Wa,Spokane,32,70,690
30,013,08,041,Co,"El Paso",30,69,883
30,013,30,099,Mt,Teton,30,67,407
30,013,30,035,Mt,Glacier,29,57,289
30,013,30,073,Mt,Pondera,25,50,528
30,013,53,053,Wa,Pierce,24,74,506
30,013,06,073,Ca,"San Diego",22,51,359
30,013,32,003,Nv,Clark,19,38,285
30,013,30,027,Mt,Fergus,19,34,300
30,013,02,020,Ak,"Anchorage Borough",19,42,600
30,013,30,093,Mt,"Silver Bow",19,50,383
30,013,08,005,Co,Arapahoe,19,43,541
30,013,23,003,Me,Aroostook,18,49,376
30,013,15,003,Hi,Honolulu,17,38,487
30,013,04,013,Az,Maricopa,17,26,378
30,013,46,093,SD,Meade,17,36,365
30,013,16,001,Id,Ada,16,35,296
30,013,29,101,Mo,Johnson,15,42,340
30,013,06,037,Ca,"Los Angeles",15,22,64
30,013,30,005,Mt,Blaine,15,43,296
30,013,48,029,Tx,Bexar,15,25,367
30,013,30,101,Mt,Toole,14,26,276
30,013,49,035,Ut,"Salt Lake",13,33,443
30,013,48,201,Tx,Harris,12,25,597
30,013,08,031,Co,Denver,11,27,273
30,013,53,061,Wa,Snohomish,11,23,231
30,013,06,083,Ca,"Santa Barbara",11,30,400
30,013,36,065,NY,Oneida,10,26,264
30,013,02,090,Ak,"Fairbanks North Star Bor",10,25,194
30,013,06,047,Ca,Merced,10,30,244
30,013,36,019,NY,Clinton,10,36,454
30,013,63,010,XX,"Same State",130,265,2483
30,013,63,011,XX,"Region 1: Northeast",77,128,1420
30,013,63,012,XX,"Region 2: Midwest",268,578,6279
30,013,63,013,XX,"Region 3: South",325,705,6268
30,013,63,014,XX,"Region 4: West",366,877,9004
30,013,63,050,Mt,"County Non-Migrant",27293,61876,821536
30,015,00,001,Mt,Chouteau,132,305,2913
30,015,30,013,Mt,Cascade,33,84,724
30,015,30,041,Mt,Hill,13,27,338
30,015,30,031,Mt,Gallatin,11,15,153
30,015,63,020,XX,"Same State",34,73,722
30,015,63,021,XX,"Same Region, Diff. State",25,66,692
30,015,63,022,XX,"Different Region",16,40,284
30,015,63,050,Mt,"County Non-Migrant",1723,4155,48430
