"1994-1995 County To County Migration Inflows",,,,,,Minnesota,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Minnesota,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
27,001,00,001,Mn,Aitkin,418,853,10556
27,001,27,053,Mn,Hennepin,64,111,1711
27,001,27,003,Mn,Anoka,35,65,1146
27,001,27,035,Mn,"Crow Wing",34,87,793
27,001,27,123,Mn,Ramsey,33,70,894
27,001,27,137,Mn,"St. Louis",28,59,626
27,001,27,061,Mn,Itasca,22,49,668
27,001,27,037,Mn,Dakota,17,34,493
27,001,27,095,Mn,"Mille Lacs",17,31,326
27,001,27,017,Mn,Carlton,11,22,225
27,001,63,020,XX,"Same State",63,154,1388
27,001,63,021,XX,"Same Region, Diff. State",30,58,783
27,001,63,022,XX,"Different Region",64,113,1503
27,001,63,050,Mn,"County Non-Migrant",4245,9948,109621
27,003,00,001,Mn,Anoka,8774,16660,260103
27,003,27,053,Mn,Hennepin,3371,6302,102273
27,003,27,123,Mn,Ramsey,1873,3547,59704
27,003,27,163,Mn,Washington,315,590,9367
27,003,27,037,Mn,Dakota,221,464,7308
27,003,27,141,Mn,Sherburne,166,310,5035
27,003,27,059,Mn,Isanti,146,289,3478
27,003,27,025,Mn,Chisago,142,265,3947
27,003,27,171,Mn,Wright,120,217,3279
27,003,27,137,Mn,"St. Louis",97,173,2032
27,003,27,145,Mn,Stearns,92,146,2198
27,003,04,013,Az,Maricopa,45,86,867
27,003,27,095,Mn,"Mille Lacs",41,58,848
27,003,17,031,Il,Cook,37,68,1011
27,003,06,037,Ca,"Los Angeles",36,65,970
27,003,27,109,Mn,Olmsted,36,64,1297
27,003,27,115,Mn,Pine,35,57,803
27,003,27,019,Mn,Carver,32,59,992
27,003,57,005,FR,"APO / FPO Zip Code",32,58,585
27,003,27,139,Mn,Scott,31,62,998
27,003,27,035,Mn,"Crow Wing",30,47,794
27,003,27,061,Mn,Itasca,30,51,571
