"1994-1995 County To County Migration Inflows",,,,,,Tennessee,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Tennessee,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
47,001,00,001,Tn,"Anderson (Total Migrant)",1905,4058,57626
47,001,47,093,Tn,Knox,537,1071,14065
47,001,47,145,Tn,Roane,160,341,3746
47,001,47,013,Tn,Campbell,79,161,1634
47,001,47,129,Tn,Morgan,71,158,1380
47,001,47,105,Tn,Loudon,24,47,604
47,001,47,173,Tn,Union,20,37,452
47,001,57,001,FR,"Foreign / Overseas",19,34,695
47,001,47,009,Tn,Blount,18,32,383
47,001,47,037,Tn,Davidson,18,25,435
47,001,47,065,Tn,Hamilton,17,24,329
47,001,47,151,Tn,Scott,14,29,265
47,001,47,179,Tn,Washington,13,19,310
47,001,24,031,Md,Montgomery,12,27,652
47,001,47,107,Tn,McMinn,12,20,468
47,001,47,157,Tn,Shelby,12,29,368
47,001,47,025,Tn,Claiborne,11,21,196
47,001,23,011,Me,Kennebec,11,21,205
47,001,06,037,Ca,"Los Angeles",11,21,810
47,001,63,010,XX,"Same State",106,226,2876
47,001,63,011,XX,"Region 1: Northeast",72,171,2762
47,001,63,012,XX,"Region 2: Midwest",175,394,6575
47,001,63,013,XX,"Region 3: South",381,914,12698
47,001,63,014,XX,"Region 4: West",112,236,5718
47,001,63,050,Tn,"County Non-Migrant",23616,52997,851437
47,003,00,001,Tn,"Bedford (Total Migrant)",871,1863,21877
47,003,47,149,Tn,Rutherford,137,299,4144
47,003,47,031,Tn,Coffee,107,241,2054
47,003,47,117,Tn,Marshall,62,131,1435
47,003,47,037,Tn,Davidson,58,107,1651
47,003,47,103,Tn,Lincoln,30,61,638
47,003,47,051,Tn,Franklin,25,62,563
47,003,47,187,Tn,Williamson,23,47,766
47,003,47,065,Tn,Hamilton,14,32,182
47,003,47,119,Tn,Maury,13,28,600
47,003,06,037,Ca,"Los Angeles",11,26,231
47,003,01,089,Al,Madison,10,17,112
