"1994-1995 County To County Migration Inflows",,,,,,Ohio,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Ohio,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
39,001,00,001,Oh,Adams,495,1098,9990
39,001,39,015,Oh,Brown,64,147,1211
39,001,39,071,Oh,Highland,50,112,693
39,001,39,145,Oh,Scioto,50,107,748
39,001,39,025,Oh,Clermont,45,99,1155
39,001,39,061,Oh,Hamilton,40,74,853
39,001,39,017,Oh,Butler,20,43,567
39,001,39,113,Oh,Montgomery,18,39,338
39,001,39,165,Oh,Warren,16,38,320
39,001,39,131,Oh,Pike,15,30,178
39,001,21,161,Ky,Mason,12,24,231
39,001,63,020,XX,"Same State",66,143,1403
39,001,63,021,XX,"Same Region, Diff. State",20,59,582
39,001,63,022,XX,"Different Region",79,183,1711
39,001,63,050,Oh,"County Non-Migrant",7015,15920,168519
39,003,00,001,Oh,Allen,1722,3422,43356
39,003,39,011,Oh,Auglaize,250,483,6171
39,003,39,137,Oh,Putnam,117,210,2873
39,003,39,065,Oh,Hardin,97,193,2319
39,003,39,063,Oh,Hancock,69,129,1618
39,003,39,161,Oh,"Van Wert",67,119,1437
39,003,39,049,Oh,Franklin,62,97,1327
39,003,39,091,Oh,Logan,46,107,1004
39,003,39,095,Oh,Lucas,45,94,1173
39,003,39,107,Oh,Mercer,30,50,631
39,003,39,113,Oh,Montgomery,30,53,493
39,003,39,149,Oh,Shelby,26,43,718
39,003,39,173,Oh,Wood,23,48,614
39,003,39,035,Oh,Cuyahoga,22,40,813
39,003,39,061,Oh,Hamilton,22,39,466
39,003,18,003,In,Allen,20,44,431
39,003,39,039,Oh,Defiance,15,29,258
39,003,57,001,FR,"Foreign / Overseas",13,27,305
39,003,39,093,Oh,Lorain,13,27,320
39,003,39,125,Oh,Paulding,13,23,257
39,003,57,005,FR,"APO / FPO Zip Code",12,16,189
39,003,26,163,Mi,Wayne,10,19,514
39,003,63,010,XX,"Same State",164,315,4275
39,003,63,011,XX,"Region 1: Northeast",72,164,3492
39,003,63,012,XX,"Region 2: Midwest",140,317,4090
39,003,63,013,XX,"Region 3: South",275,586,5979
39,003,63,014,XX,"Region 4: West",69,150,1589
39,003,63,050,Oh,"County Non-Migrant",37687,83166,1259371
39,005,00,001,Oh,Ashland,1116,2198,25908
39,005,39,139,Oh,Richland,203,394,4731
39,005,39,169,Oh,Wayne,153,301,2998
39,005,39,093,Oh,Lorain,79,172,2138
39,005,39,077,Oh,Huron,74,148,1403
39,005,39,103,Oh,Medina,47,94,1214
39,005,39,035,Oh,Cuyahoga,40,69,988
39,005,57,001,FR,"Foreign / Overseas",31,34,97
39,005,39,049,Oh,Franklin,31,51,709
39,005,39,075,Oh,Holmes,25,53,508
39,005,39,153,Oh,Summit,19,40,393
39,005,39,083,Oh,Knox,15,33,361
39,005,39,033,Oh,Crawford,14,27,341
39,005,39,151,Oh,Stark,12,18,237
39,005,63,010,XX,"Same State",110,226,2717
39,005,63,011,XX,"Region 1: Northeast",25,48,1177
39,005,63,012,XX,"Region 2: Midwest",59,109,1658
39,005,63,013,XX,"Region 3: South",137,280,3148
39,005,63,014,XX,"Region 4: West",42,101,1090
39,005,63,050,Oh,"County Non-Migrant",17477,38963,548803
39,007,00,001,Oh,Ashtabula,1636,3284,36744
39,007,39,085,Oh,Lake,365,759,9762
39,007,39,035,Oh,Cuyahoga,164,331,4237
39,007,39,055,Oh,Geauga,128,324,3197
39,007,39,155,Oh,Trumbull,115,233,2376
39,007,42,049,Pa,Erie,70,127,1115
39,007,39,049,Oh,Franklin,35,64,765
39,007,39,133,Oh,Portage,31,60,522
39,007,39,153,Oh,Summit,29,50,730
39,007,39,099,Oh,Mahoning,24,35,797
39,007,42,003,Pa,Allegheny,23,45,558
39,007,57,005,FR,"APO / FPO Zip Code",19,33,389
39,007,42,039,Pa,Crawford,19,39,364
