"1996-1997 County To County Migration  Outflows",,,,,,"West Virginia",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
"West Virginia",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
54,000,96,000,WV,"Total Mig - US & For",34232,67695,936487
54,000,97,000,WV,"Total Mig - US",33943,67230,931326
54,000,97,001,WV,"Total Mig - US Same St",14099,28888,364589
54,000,97,003,WV,"Total Mig - US Diff St",19844,38342,566737
54,000,98,000,WV,"Total Mig - Foreign",289,465,5161
54,001,96,000,WV,"Barbour County Tot Mig-US & For",267,543,5456
54,001,97,000,WV,"Barbour County Tot Mig-US",267,543,5456
54,001,97,001,WV,"Barbour County Tot Mig-Same St",133,289,2859
54,001,97,003,WV,"Barbour County Tot Mig-Diff St",134,254,2598
54,001,54,001,WV,"Barbour County Non-Migrants",4724,11165,120507
54,001,54,033,WV,"Harrison County",24,53,456
54,001,54,083,WV,"Randolph County",24,53,380
54,001,54,097,WV,"Upshur County",14,32,372
54,001,54,091,WV,"Taylor County",11,25,290
54,001,58,000,SS,"Other Flows - Same State",60,126,1360
54,001,59,000,DS,"Other Flows - Diff State",134,254,2598
54,001,59,001,DS,"Other Flows - Northeast",12,21,255
54,001,59,003,DS,"Other Flows - Midwest",31,60,521
54,001,59,005,DS,"Other Flows - South",76,147,1612
54,001,59,007,DS,"Other Flows - West",15,26,210
54,003,96,000,WV,"Berkeley County Tot Mig-US & For",1460,2796,40312
54,003,97,000,WV,"Berkeley County Tot Mig-US",1460,2796,40312
54,003,97,001,WV,"Berkeley County Tot Mig-Same St",397,768,10336
54,003,97,003,WV,"Berkeley County Tot Mig-Diff St",1063,2028,29976
54,003,54,003,WV,"Berkeley County Non-Migrants",23838,52841,813118
54,003,54,037,WV,"Jefferson County",230,436,6151
54,003,24,043,MD,"Washington County",177,331,4632
54,003,51,069,VA,"Frederick County",63,112,1711
54,003,54,065,WV,"Morgan County",47,84,867
54,003,24,021,MD,"Frederick County",42,96,1262
54,003,51,840,VA,Winchester,28,57,658
54,003,51,059,VA,"Fairfax County",20,33,718
54,003,54,027,WV,"Hampshire County",20,45,535
54,003,42,055,PA,"Franklin County",18,30,630
54,003,24,005,MD,"Baltimore County",17,21,364
54,003,24,003,MD,"Anne Arundel County",16,25,266
54,003,54,061,WV,"Monongalia County",16,26,319
54,003,24,031,MD,"Montgomery County",15,24,392
54,003,51,107,VA,"Loudoun County",14,21,497
54,003,54,039,WV,"Kanawha County",10,17,247
54,003,58,000,SS,"Other Flows - Same State",74,160,2216
54,003,59,000,DS,"Other Flows - Diff State",653,1278,18846
54,003,59,001,DS,"Other Flows - Northeast",114,220,3841
54,003,59,003,DS,"Other Flows - Midwest",72,139,2330
54,003,59,005,DS,"Other Flows - South",414,819,11301
54,003,59,007,DS,"Other Flows - West",53,100,1374
54,005,96,000,WV,"Boone County Tot Mig-US & For",546,1158,14318
54,005,97,000,WV,"Boone County Tot Mig-US",546,1158,14318
54,005,97,001,WV,"Boone County Tot Mig-Same St",316,706,8617
54,005,97,003,WV,"Boone County Tot Mig-Diff St",230,452,5701
54,005,54,005,WV,"Boone County Non-Migrants",8193,19604,270502
54,005,54,039,WV,"Kanawha County",130,275,3549
54,005,54,045,WV,"Logan County",46,104,1456
54,005,54,081,WV,"Raleigh County",37,88,1021
54,005,54,043,WV,"Lincoln County",22,58,437
54,005,54,019,WV,"Fayette County",12,27,245
54,005,54,109,WV,"Wyoming County",10,21,361
54,005,58,000,SS,"Other Flows - Same State",59,133,1549
54,005,59,000,DS,"Other Flows - Diff State",230,452,5701
54,005,59,001,DS,"Other Flows - Northeast",10,24,248
54,005,59,003,DS,"Other Flows - Midwest",51,107,1505
54,005,59,005,DS,"Other Flows - South",156,294,3647
54,005,59,007,DS,"Other Flows - West",13,27,300
54,007,96,000,WV,"Braxton County Tot Mig-US & For",254,517,5974
54,007,97,000,WV,"Braxton County Tot Mig-US",254,517,5974
54,007,97,001,WV,"Braxton County Tot Mig-Same St",132,272,2859
54,007,97,003,WV,"Braxton County Tot Mig-Diff St",122,245,3115
54,007,54,007,WV,"Braxton County Non-Migrants",4027,9476,105085
54,007,54,067,WV,"Nicholas County",21,60,547
54,007,54,039,WV,"Kanawha County",20,37,488
54,007,54,015,WV,"Clay County",14,25,261
54,007,54,021,WV,"Gilmer County",13,32,181
54,007,58,000,SS,"Other Flows - Same State",64,118,1381
54,007,59,000,DS,"Other Flows - Diff State",122,245,3115
54,009,96,000,WV,"Brooke County Tot Mig-US & For",584,1113,14479
54,009,97,000,WV,"Brooke County Tot Mig-US",584,1113,14479
54,009,97,001,WV,"Brooke County Tot Mig-Same St",201,407,4876
54,009,97,003,WV,"Brooke County Tot Mig-Diff St",383,706,9602
54,009,54,009,WV,"Brooke County Non-Migrants",10717,23888,357820
54,009,54,029,WV,"Hancock County",78,166,1894
54,009,54,069,WV,"Ohio County",66,131,1725
54,009,39,081,OH,"Jefferson County",60,124,1233
54,009,42,003,PA,"Allegheny County",28,39,952
54,009,42,125,PA,"Washington County",21,43,500
54,009,39,013,OH,"Belmont County",15,33,339
54,009,39,049,OH,"Franklin County",14,20,256
54,009,54,039,WV,"Kanawha County",10,16,197
54,009,54,061,WV,"Monongalia County",10,20,176
54,009,58,000,SS,"Other Flows - Same State",37,74,885
54,009,59,000,DS,"Other Flows - Diff State",245,447,6323
54,009,59,001,DS,"Other Flows - Northeast",40,61,970
54,009,59,003,DS,"Other Flows - Midwest",82,161,2249
54,009,59,005,DS,"Other Flows - South",108,192,2815
54,009,59,007,DS,"Other Flows - West",15,33,288
54,011,96,000,WV,"Cabell County Tot Mig-US & For",2404,4674,68094
54,011,97,000,WV,"Cabell County Tot Mig-US",2386,4635,67628
54,011,97,001,WV,"Cabell County Tot Mig-Same St",815,1565,20211
54,011,97,003,WV,"Cabell County Tot Mig-Diff St",1571,3070,47417
54,011,98,000,WV,"Cabell County Tot Mig-Foreign",18,39,466
54,011,54,011,WV,"Cabell County Non-Migrants",33488,72241,1213776
54,011,39,087,OH,"Lawrence County",284,617,8643
54,011,54,099,WV,"Wayne County",245,520,5893
54,011,54,039,WV,"Kanawha County",154,279,4159
54,011,54,079,WV,"Putnam County",145,305,4764
54,011,39,049,OH,"Franklin County",55,94,1453
54,011,21,019,KY,"Boyd County",47,89,1342
54,011,54,043,WV,"Lincoln County",46,86,757
54,011,21,067,KY,"Fayette County",27,37,723
54,011,39,053,OH,"Gallia County",26,57,537
54,011,54,053,WV,"Mason County",26,64,684
54,011,54,081,WV,"Raleigh County",25,47,651
54,011,54,019,WV,"Fayette County",19,30,247
54,011,54,107,WV,"Wood County",19,37,738
54,011,54,061,WV,"Monongalia County",18,22,349
54,011,37,119,NC,"Mecklenburg County",17,34,465
54,011,45,051,SC,"Horry County",16,21,609
54,011,21,089,KY,"Greenup County",15,35,447
54,011,21,111,KY,"Jefferson County",14,21,252
54,011,47,037,TN,"Davidson County",14,24,271
54,011,42,003,PA,"Allegheny County",13,20,411
54,011,54,059,WV,"Mingo County",13,20,189
54,011,12,095,FL,"Orange County",12,17,249
54,011,12,103,FL,"Pinellas County",12,21,224
54,011,37,081,NC,"Guilford County",11,19,314
54,011,54,045,WV,"Logan County",11,18,131
54,011,12,031,FL,"Duval County",10,13,274
54,011,12,057,FL,"Hillsborough County",10,17,150
54,011,12,099,FL,"Palm Beach County",10,15,420
54,011,39,061,OH,"Hamilton County",10,18,416
54,011,39,113,OH,"Montgomery County",10,17,340
54,011,54,025,WV,"Greenbrier County",10,11,74
54,011,54,035,WV,"Jackson County",10,20,238
54,011,58,000,SS,"Other Flows - Same State",74,106,1338
54,011,59,000,DS,"Other Flows - Diff State",958,1884,29877
54,011,59,001,DS,"Other Flows - Northeast",75,143,2624
54,011,59,003,DS,"Other Flows - Midwest",198,379,5081
54,011,59,005,DS,"Other Flows - South",606,1221,19918
54,011,59,007,DS,"Other Flows - West",79,141,2254
54,011,57,009,FR,"Foreign - Other flows",18,39,466
54,013,96,000,WV,"Calhoun County Tot Mig-US & For",129,287,2385
54,013,97,000,WV,"Calhoun County Tot Mig-US",129,287,2385
54,013,97,001,WV,"Calhoun County Tot Mig-Same St",92,211,1745
54,013,97,003,WV,"Calhoun County Tot Mig-Diff St",37,76,640
54,013,54,013,WV,"Calhoun County Non-Migrants",2020,4906,49921
54,013,54,021,WV,"Gilmer County",18,48,239
54,013,54,107,WV,"Wood County",13,24,300
54,013,54,087,WV,"Roane County",11,24,194
54,013,54,039,WV,"Kanawha County",10,14,277
54,013,58,000,SS,"Other Flows - Same State",40,101,736
54,013,59,000,DS,"Other Flows - Diff State",37,76,640
54,015,96,000,WV,"Clay County Tot Mig-US & For",159,302,2711
54,015,97,000,WV,"Clay County Tot Mig-US",159,302,2711
54,015,97,001,WV,"Clay County Tot Mig-Same St",95,200,1785
54,015,97,003,WV,"Clay County Tot Mig-Diff St",64,102,927
54,015,54,015,WV,"Clay County Non-Migrants",2622,6489,67791
54,015,54,039,WV,"Kanawha County",35,73,523
54,015,54,067,WV,"Nicholas County",11,22,208
54,015,58,000,SS,"Other Flows - Same State",49,105,1054
54,015,59,000,DS,"Other Flows - Diff State",64,102,927
54,017,96,000,WV,"Doddridge Count Tot Mig-US & For",171,354,3043
54,017,97,000,WV,"Doddridge Count Tot Mig-US",171,354,3043
54,017,97,001,WV,"Doddridge Count Tot Mig-Same St",104,222,1860
54,017,97,003,WV,"Doddridge Count Tot Mig-Diff St",67,132,1182
54,017,54,017,WV,"Doddridge Count Non-Migrants",2439,5917,67036
54,017,54,033,WV,"Harrison County",50,97,831
54,017,54,085,WV,"Ritchie County",11,27,188
54,017,58,000,SS,"Other Flows - Same State",43,98,842
54,017,59,000,DS,"Other Flows - Diff State",67,132,1182
54,019,96,000,WV,"Fayette County Tot Mig-US & For",1085,2227,25067
54,019,97,000,WV,"Fayette County Tot Mig-US",1085,2227,25067
54,019,97,001,WV,"Fayette County Tot Mig-Same St",597,1294,15002
54,019,97,003,WV,"Fayette County Tot Mig-Diff St",488,933,10065
54,019,54,019,WV,"Fayette County Non-Migrants",14752,33635,413304
54,019,54,081,WV,"Raleigh County",269,624,7077
54,019,54,039,WV,"Kanawha County",107,193,2521
54,019,54,067,WV,"Nicholas County",48,112,1338
54,019,54,025,WV,"Greenbrier County",38,92,971
54,019,54,055,WV,"Mercer County",20,42,392
54,019,54,089,WV,"Summers County",15,38,302
54,019,45,051,SC,"Horry County",11,18,161
54,019,54,079,WV,"Putnam County",11,24,424
54,019,37,183,NC,"Wake County",10,14,162
54,019,58,000,SS,"Other Flows - Same State",89,169,1978
54,019,59,000,DS,"Other Flows - Diff State",467,901,9742
54,019,59,001,DS,"Other Flows - Northeast",30,51,660
54,019,59,003,DS,"Other Flows - Midwest",79,146,1672
54,019,59,005,DS,"Other Flows - South",331,648,6867
54,019,59,007,DS,"Other Flows - West",27,56,542
54,021,96,000,WV,"Gilmer County Tot Mig-US & For",128,280,2613
54,021,97,000,WV,"Gilmer County Tot Mig-US",128,280,2613
54,021,97,001,WV,"Gilmer County Tot Mig-Same St",84,204,1812
54,021,97,003,WV,"Gilmer County Tot Mig-Diff St",44,76,801
54,021,54,021,WV,"Gilmer County Non-Migrants",1765,4179,48073
54,021,54,007,WV,"Braxton County",14,31,321
54,021,54,041,WV,"Lewis County",13,32,259
54,021,58,000,SS,"Other Flows - Same State",57,141,1233
54,021,59,000,DS,"Other Flows - Diff State",44,76,801
54,023,96,000,WV,"Grant County Tot Mig-US & For",204,422,4349
54,023,97,000,WV,"Grant County Tot Mig-US",204,422,4349
54,023,97,001,WV,"Grant County Tot Mig-Same St",110,232,2175
54,023,97,003,WV,"Grant County Tot Mig-Diff St",94,190,2174
54,023,54,023,WV,"Grant County Non-Migrants",3875,8690,109053
54,023,54,031,WV,"Hardy County",36,74,728
54,023,54,057,WV,"Mineral County",24,53,514
54,023,54,027,WV,"Hampshire County",10,20,159
54,023,58,000,SS,"Other Flows - Same State",40,85,774
