"1999 - 2000 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Utah,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
49,000,96,000,UT,"Total Mig - US & For",54116,119551,1982585
49,000,97,000,UT,"Total Mig - US",53538,118341,1965462
49,000,97,001,UT,"Total Mig - US Same St",25102,55545,818086
49,000,97,003,UT,"Total Mig - US Diff St",28436,62796,1147375
49,000,98,000,UT,"Total Mig - Foreign",578,1210,17124
49,001,96,000,UT,"Beaver County Tot Mig-US & For",141,339,3180
49,001,97,000,UT,"Beaver County Tot Mig-US",141,339,3180
49,001,97,001,UT,"Beaver County Tot Mig-Same St",78,202,1815
49,001,97,003,UT,"Beaver County Tot Mig-Diff St",63,137,1366
49,001,49,001,UT,"Beaver County Non-Migrants",1630,4743,54346
49,001,49,021,UT,"Iron County",21,49,367
49,001,49,053,UT,"Washington County",14,30,332
49,001,49,035,UT,"Salt Lake County",13,31,220
49,001,32,003,NV,"Clark County",12,22,272
49,001,49,049,UT,"Utah County",10,26,262
49,001,58,000,SS,"Other Flows - Same State",20,66,633
49,001,59,000,DS,"Other Flows - Diff State",51,115,1094
49,003,96,000,UT,"Box Elder Count Tot Mig-US & For",940,2092,27187
49,003,97,000,UT,"Box Elder Count Tot Mig-US",940,2092,27187
49,003,97,001,UT,"Box Elder Count Tot Mig-Same St",632,1319,18162
49,003,97,003,UT,"Box Elder Count Tot Mig-Diff St",308,773,9025
49,003,49,003,UT,"Box Elder Count Non-Migrants",12715,36492,551299
49,003,49,057,UT,"Weber County",216,443,6387
49,003,49,005,UT,"Cache County",137,290,3301
49,003,49,035,UT,"Salt Lake County",117,203,2773
49,003,49,011,UT,"Davis County",83,184,2944
49,003,49,049,UT,"Utah County",31,61,959
49,003,49,053,UT,"Washington County",17,44,753
49,003,16,071,ID,"Oneida County",12,34,210
49,003,04,013,AZ,"Maricopa County",11,28,232
49,003,06,073,CA,"San Diego County",10,19,143
49,003,58,000,SS,"Other Flows - Same State",31,94,1044
49,003,59,000,DS,"Other Flows - Diff State",275,692,8440
49,005,96,000,UT,"Cache County Tot Mig-US & For",2726,5895,73925
49,005,97,000,UT,"Cache County Tot Mig-US",2710,5866,73656
49,005,97,001,UT,"Cache County Tot Mig-Same St",1199,2525,31352
49,005,97,003,UT,"Cache County Tot Mig-Diff St",1511,3341,42304
49,005,98,000,UT,"Cache County Tot Mig-Foreign",16,29,269
49,005,49,005,UT,"Cache County Non-Migrants",24224,67349,1051677
49,005,49,035,UT,"Salt Lake County",427,756,10243
49,005,49,049,UT,"Utah County",168,359,4589
49,005,49,011,UT,"Davis County",160,389,4731
49,005,49,003,UT,"Box Elder County",122,297,3660
49,005,49,057,UT,"Weber County",116,228,2888
49,005,16,041,ID,"Franklin County",73,195,2059
49,005,49,053,UT,"Washington County",63,130,1639
49,005,04,013,AZ,"Maricopa County",61,132,1527
49,005,16,001,ID,"Ada County",43,93,1209
49,005,32,003,NV,"Clark County",41,74,941
49,005,16,019,ID,"Bonneville County",40,102,991
49,005,06,073,CA,"San Diego County",30,53,725
49,005,06,037,CA,"Los Angeles County",29,73,526
49,005,16,005,ID,"Bannock County",29,61,688
49,005,06,085,CA,"Santa Clara County",24,28,512
49,005,53,033,WA,"King County",24,42,572
49,005,49,045,UT,"Tooele County",21,56,585
49,005,16,031,ID,"Cassia County",18,52,348
49,005,56,023,WY,"Lincoln County",16,41,527
49,005,16,011,ID,"Bingham County",15,30,291
49,005,16,071,ID,"Oneida County",15,24,298
49,005,41,051,OR,"Multnomah County",15,25,222
49,005,49,021,UT,"Iron County",15,46,365
49,005,49,033,UT,"Rich County",15,22,456
49,005,49,039,UT,"Sanpete County",15,41,299
49,005,49,043,UT,"Summit County",14,32,339
49,005,56,041,WY,"Uinta County",14,21,242
49,005,06,059,CA,"Orange County",13,21,289
49,005,08,013,CO,"Boulder County",13,25,407
49,005,16,029,ID,"Caribou County",13,41,298
49,005,16,083,ID,"Twin Falls County",13,32,268
49,005,53,061,WA,"Snohomish County",13,38,376
49,005,06,071,CA,"San Bernardino Count",12,26,241
49,005,17,031,IL,"Cook County",11,19,386
49,005,41,067,OR,"Washington County",11,25,680
49,005,08,005,CO,"Arapahoe County",10,22,472
49,005,08,069,CO,"Larimer County",10,16,270
49,005,16,007,ID,"Bear Lake County",10,24,375
49,005,16,065,ID,"Madison County",10,22,136
49,005,49,047,UT,"Uintah County",10,24,174
49,005,58,000,SS,"Other Flows - Same State",53,145,1385
49,005,59,000,DS,"Other Flows - Diff State",885,1984,26430
49,005,59,001,DS,"Other Flows - Northeast",105,214,2653
49,005,59,003,DS,"Other Flows - Midwest",180,421,5614
49,005,59,005,DS,"Other Flows - South",205,492,6363
49,005,59,007,DS,"Other Flows - West",395,857,11800
49,005,57,009,FR,"Foreign - Other flows",16,29,269
49,007,96,000,UT,"Carbon County Tot Mig-US & For",559,1261,14839
49,007,97,000,UT,"Carbon County Tot Mig-US",559,1261,14839
49,007,97,001,UT,"Carbon County Tot Mig-Same St",347,779,8506
49,007,97,003,UT,"Carbon County Tot Mig-Diff St",212,482,6334
49,007,49,007,UT,"Carbon County Non-Migrants",6260,15950,249631
49,007,49,035,UT,"Salt Lake County",122,226,2795
49,007,49,049,UT,"Utah County",68,154,1484
49,007,49,015,UT,"Emery County",36,91,926
49,007,49,021,UT,"Iron County",18,42,358
49,007,49,011,UT,"Davis County",17,45,633
49,007,49,053,UT,"Washington County",17,42,541
49,007,32,003,NV,"Clark County",13,33,447
49,007,49,005,UT,"Cache County",13,24,233
49,007,08,077,CO,"Mesa County",12,25,315
49,007,49,057,UT,"Weber County",11,27,279
49,007,58,000,SS,"Other Flows - Same State",45,128,1256
49,007,59,000,DS,"Other Flows - Diff State",187,424,5571
49,009,96,000,UT,"Daggett County Tot Mig-US & For",28,85,1645
49,009,97,000,UT,"Daggett County Tot Mig-US",28,85,1645
49,009,49,009,UT,"Daggett County Non-Migrants",222,577,8727
49,011,96,000,UT,"Davis County Tot Mig-US & For",7418,16883,276956
49,011,97,000,UT,"Davis County Tot Mig-US",7211,16425,270246
49,011,97,001,UT,"Davis County Tot Mig-Same St",4330,9325,146753
49,011,97,003,UT,"Davis County Tot Mig-Diff St",2881,7100,123493
49,011,98,000,UT,"Davis County Tot Mig-Foreign",207,458,6709
49,011,49,011,UT,"Davis County Non-Migrants",70234,195421,3783910
49,011,49,057,UT,"Weber County",1832,4028,56192
49,011,49,035,UT,"Salt Lake County",1595,3004,56449
49,011,49,049,UT,"Utah County",281,701,10517
49,011,57,005,FR,"Foreign - APO/FPO ZIPs",184,409,5528
49,011,49,005,UT,"Cache County",166,378,4498
49,011,04,013,AZ,"Maricopa County",147,381,8442
49,011,32,003,NV,"Clark County",105,214,6524
49,011,49,003,UT,"Box Elder County",100,258,3764
49,011,49,053,UT,"Washington County",95,201,4200
49,011,49,045,UT,"Tooele County",85,259,3493
49,011,16,001,ID,"Ada County",62,186,3973
49,011,06,037,CA,"Los Angeles County",52,100,1622
49,011,08,041,CO,"El Paso County",47,124,2231
49,011,06,073,CA,"San Diego County",44,99,1234
49,011,53,033,WA,"King County",41,101,1880
49,011,49,029,UT,"Morgan County",37,127,1974
49,011,48,029,TX,"Bexar County",36,87,1312
49,011,16,019,ID,"Bonneville County",31,89,2210
49,011,06,059,CA,"Orange County",30,69,1484
49,011,06,065,CA,"Riverside County",29,59,1308
49,011,41,067,OR,"Washington County",29,67,1163
49,011,16,005,ID,"Bannock County",26,50,580
49,011,16,027,ID,"Canyon County",26,69,866
49,011,51,059,VA,"Fairfax County",25,73,1524
49,011,08,005,CO,"Arapahoe County",24,53,910
49,011,49,043,UT,"Summit County",24,66,1845
49,011,48,201,TX,"Harris County",23,60,1178
49,011,48,439,TX,"Tarrant County",22,71,755
49,011,49,021,UT,"Iron County",22,49,599
49,011,04,019,AZ,"Pima County",20,43,451
49,011,53,063,WA,"Spokane County",20,56,886
49,011,06,071,CA,"San Bernardino Count",19,50,617
49,011,06,085,CA,"Santa Clara County",17,35,1005
49,011,35,001,NM,"Bernalillo County",17,43,870
49,011,06,067,CA,"Sacramento County",16,36,714
49,011,08,001,CO,"Adams County",16,36,472
49,011,32,007,NV,"Elko County",16,38,524
49,011,40,109,OK,"Oklahoma County",16,32,552
49,011,49,047,UT,"Uintah County",16,45,822
49,011,53,053,WA,"Pierce County",16,49,837
49,011,56,041,WY,"Uinta County",16,40,1019
49,011,02,020,AK,"Anchorage Borough",15,33,616
49,011,08,035,CO,"Douglas County",15,47,763
49,011,16,083,ID,"Twin Falls County",15,27,254
49,011,17,031,IL,"Cook County",15,30,652
49,011,02,090,AK,"Fairbanks North Star",14,42,400
49,011,08,013,CO,"Boulder County",14,43,966
49,011,32,031,NV,"Washoe County",14,30,678
49,011,41,051,OR,"Multnomah County",14,21,345
49,011,48,113,TX,"Dallas County",14,29,624
49,011,49,051,UT,"Wasatch County",14,36,533
49,011,53,011,WA,"Clark County",14,36,822
49,011,53,061,WA,"Snohomish County",14,37,421
49,011,06,013,CA,"Contra Costa County",13,40,660
49,011,08,069,CO,"Larimer County",13,28,737
49,011,15,003,HI,"Honolulu County",13,25,324
49,011,41,039,OR,"Lane County",13,28,287
49,011,06,001,CA,"Alameda County",12,17,432
49,011,08,059,CO,"Jefferson County",12,24,528
49,011,12,005,FL,"Bay County",12,32,518
49,011,06,029,CA,"Kern County",11,20,761
49,011,08,031,CO,"Denver County",11,12,328
49,011,08,077,CO,"Mesa County",11,37,389
49,011,12,091,FL,"Okaloosa County",11,24,284
49,011,16,039,ID,"Elmore County",11,33,355
49,011,31,153,NE,"Sarpy County",11,30,486
49,011,48,453,TX,"Travis County",11,21,647
49,011,49,013,UT,"Duchesne County",11,30,225
49,011,12,057,FL,"Hillsborough County",10,27,360
49,011,13,153,GA,"Houston County",10,24,347
49,011,24,033,MD,"Prince George's Coun",10,24,420
49,011,25,017,MA,"Middlesex County",10,19,282
49,011,41,005,OR,"Clackamas County",10,20,271
49,011,48,485,TX,"Wichita County",10,28,364
49,011,58,000,SS,"Other Flows - Same State",52,143,1641
49,011,59,000,DS,"Other Flows - Diff State",1510,3802,61030
49,011,59,001,DS,"Other Flows - Northeast",153,367,6093
49,011,59,003,DS,"Other Flows - Midwest",372,964,15825
49,011,59,005,DS,"Other Flows - South",517,1352,21444
49,011,59,007,DS,"Other Flows - West",468,1119,17668
49,011,57,009,FR,"Foreign - Other flows",23,49,1181
49,013,96,000,UT,"Duchesne County Tot Mig-US & For",383,858,9333
49,013,97,000,UT,"Duchesne County Tot Mig-US",383,858,9333
49,013,97,001,UT,"Duchesne County Tot Mig-Same St",263,579,6302
49,013,97,003,UT,"Duchesne County Tot Mig-Diff St",120,279,3031
49,013,49,013,UT,"Duchesne County Non-Migrants",3952,11622,124702
49,013,49,035,UT,"Salt Lake County",79,167,1876
49,013,49,047,UT,"Uintah County",49,126,993
49,013,49,049,UT,"Utah County",42,80,821
49,013,49,005,UT,"Cache County",19,40,424
49,013,49,057,UT,"Weber County",12,25,235
49,013,49,011,UT,"Davis County",11,16,202
49,013,49,053,UT,"Washington County",11,24,387
49,013,58,000,SS,"Other Flows - Same State",40,101,1364
49,013,59,000,DS,"Other Flows - Diff State",120,279,3031
49,015,96,000,UT,"Emery County Tot Mig-US & For",268,580,6142
49,015,97,000,UT,"Emery County Tot Mig-US",268,580,6142
49,015,97,001,UT,"Emery County Tot Mig-Same St",201,432,4598
49,015,97,003,UT,"Emery County Tot Mig-Diff St",67,148,1544
49,015,49,015,UT,"Emery County Non-Migrants",3027,9148,117454
49,015,49,007,UT,"Carbon County",51,116,957
49,015,49,035,UT,"Salt Lake County",49,95,1173
49,015,49,049,UT,"Utah County",41,85,1053
