"1999 - 2000 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Maine,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
23,000,96,000,ME,"Total Mig - US & For",29616,51344,981670
23,000,97,000,ME,"Total Mig - US",29102,50431,966913
23,000,97,001,ME,"Total Mig - US Same St",15181,26687,458171
23,000,97,003,ME,"Total Mig - US Diff St",13921,23744,508742
23,000,98,000,ME,"Total Mig - Foreign",514,913,14757
23,001,96,000,ME,"Androscoggin Co Tot Mig-US & For",2211,3865,68775
23,001,97,000,ME,"Androscoggin Co Tot Mig-US",2193,3830,68427
23,001,97,001,ME,"Androscoggin Co Tot Mig-Same St",1354,2381,40254
23,001,97,003,ME,"Androscoggin Co Tot Mig-Diff St",839,1449,28173
23,001,98,000,ME,"Androscoggin Co Tot Mig-Foreign",18,35,348
23,001,23,001,ME,"Androscoggin Co Non-Migrants",36016,77769,1396049
23,001,23,005,ME,"Cumberland County",457,770,16478
23,001,23,017,ME,"Oxford County",227,423,5263
23,001,23,011,ME,"Kennebec County",215,379,6214
23,001,23,023,ME,"Sagadahoc County",126,241,3673
23,001,23,007,ME,"Franklin County",98,161,2198
23,001,23,031,ME,"York County",67,115,2308
23,001,23,019,ME,"Penobscot County",52,79,1216
23,001,25,017,MA,"Middlesex County",31,44,970
23,001,33,015,NH,"Rockingham County",24,38,871
23,001,33,011,NH,"Hillsborough County",22,32,798
23,001,23,003,ME,"Aroostook County",21,42,423
23,001,23,025,ME,"Somerset County",21,39,390
23,001,23,013,ME,"Knox County",20,34,856
23,001,23,015,ME,"Lincoln County",17,30,502
23,001,51,810,VA,"Virginia Beach",14,27,343
23,001,09,003,CT,"Hartford County",13,19,412
23,001,23,027,ME,"Waldo County",13,26,398
23,001,04,013,AZ,"Maricopa County",12,22,321
23,001,12,101,FL,"Pasco County",12,20,225
23,001,25,025,MA,"Suffolk County",12,12,223
23,001,33,017,NH,"Strafford County",12,17,433
23,001,12,103,FL,"Pinellas County",11,16,294
23,001,33,013,NH,"Merrimack County",11,18,354
23,001,09,009,CT,"New Haven County",10,17,159
23,001,25,009,MA,"Essex County",10,14,147
23,001,58,000,SS,"Other Flows - Same State",20,42,335
23,001,59,000,DS,"Other Flows - Diff State",645,1153,22624
23,001,59,001,DS,"Other Flows - Northeast",183,308,7265
23,001,59,003,DS,"Other Flows - Midwest",66,108,1924
23,001,59,005,DS,"Other Flows - South",281,533,9384
23,001,59,007,DS,"Other Flows - West",115,204,4050
23,001,57,009,FR,"Foreign - Other flows",18,35,348
23,003,96,000,ME,"Aroostook Count Tot Mig-US & For",1200,2075,32680
23,003,97,000,ME,"Aroostook Count Tot Mig-US",1143,1990,31378
23,003,97,001,ME,"Aroostook Count Tot Mig-Same St",551,933,14272
23,003,97,003,ME,"Aroostook Count Tot Mig-Diff St",592,1057,17106
23,003,98,000,ME,"Aroostook Count Tot Mig-Foreign",57,85,1302
23,003,23,003,ME,"Aroostook Count Non-Migrants",25236,56569,833930
23,003,23,019,ME,"Penobscot County",178,290,4004
23,003,23,005,ME,"Cumberland County",118,180,3326
23,003,23,031,ME,"York County",56,92,1217
23,003,23,011,ME,"Kennebec County",49,89,1501
23,003,23,027,ME,"Waldo County",24,39,640
23,003,23,009,ME,"Hancock County",23,45,688
23,003,23,029,ME,"Washington County",22,56,700
23,003,33,011,NH,"Hillsborough County",22,40,631
23,003,23,001,ME,"Androscoggin County",21,31,388
23,003,57,005,FR,"Foreign - APO/FPO ZIPs",20,23,403
23,003,09,003,CT,"Hartford County",18,32,366
23,003,25,027,MA,"Worcester County",15,30,293
23,003,25,017,MA,"Middlesex County",14,21,301
23,003,04,013,AZ,"Maricopa County",11,20,562
23,003,12,103,FL,"Pinellas County",11,17,310
23,003,23,023,ME,"Sagadahoc County",11,19,429
23,003,25,025,MA,"Suffolk County",11,15,230
23,003,33,017,NH,"Strafford County",11,18,226
23,003,23,013,ME,"Knox County",10,11,181
23,003,23,021,ME,"Piscataquis County",10,18,282
23,003,23,025,ME,"Somerset County",10,28,306
23,003,33,015,NH,"Rockingham County",10,22,228
23,003,58,000,SS,"Other Flows - Same State",19,35,609
23,003,59,000,DS,"Other Flows - Diff State",469,842,13959
23,003,59,001,DS,"Other Flows - Northeast",138,247,3909
23,003,59,003,DS,"Other Flows - Midwest",48,102,1510
23,003,59,005,DS,"Other Flows - South",199,341,6373
23,003,59,007,DS,"Other Flows - West",84,152,2167
23,003,57,009,FR,"Foreign - Other flows",37,62,899
23,005,96,000,ME,"Cumberland Coun Tot Mig-US & For",7436,13103,300271
23,005,97,000,ME,"Cumberland Coun Tot Mig-US",7288,12835,295102
23,005,97,001,ME,"Cumberland Coun Tot Mig-Same St",3576,6420,123141
23,005,97,003,ME,"Cumberland Coun Tot Mig-Diff St",3712,6415,171962
23,005,98,000,ME,"Cumberland Coun Tot Mig-Foreign",148,268,5169
23,005,23,005,ME,"Cumberland Coun Non-Migrants",99194,205787,5436518
23,005,23,031,ME,"York County",1765,3252,63372
23,005,23,023,ME,"Sagadahoc County",443,833,13811
23,005,23,001,ME,"Androscoggin County",440,802,13230
23,005,25,017,MA,"Middlesex County",214,267,7326
23,005,23,011,ME,"Kennebec County",199,342,6653
23,005,23,017,ME,"Oxford County",197,336,7841
23,005,23,019,ME,"Penobscot County",137,215,4480
23,005,25,025,MA,"Suffolk County",129,140,4331
23,005,57,005,FR,"Foreign - APO/FPO ZIPs",96,177,2192
23,005,23,015,ME,"Lincoln County",92,166,3371
23,005,33,011,NH,"Hillsborough County",81,147,3016
23,005,33,015,NH,"Rockingham County",70,122,6148
23,005,25,027,MA,"Worcester County",60,102,2813
23,005,25,009,MA,"Essex County",55,97,1951
23,005,23,013,ME,"Knox County",52,87,1985
23,005,25,021,MA,"Norfolk County",50,76,1893
23,005,23,007,ME,"Franklin County",48,72,1469
23,005,23,025,ME,"Somerset County",48,64,2578
23,005,33,003,NH,"Carroll County",48,77,1410
23,005,36,061,NY,"New York County",48,62,3220
23,005,06,073,CA,"San Diego County",46,74,3312
23,005,23,003,ME,"Aroostook County",45,77,1202
23,005,51,810,VA,"Virginia Beach",44,120,1281
23,005,33,017,NH,"Strafford County",43,61,1409
23,005,04,013,AZ,"Maricopa County",42,62,1334
23,005,23,027,ME,"Waldo County",40,65,1430
23,005,09,003,CT,"Hartford County",38,75,4551
23,005,06,037,CA,"Los Angeles County",36,41,1080
23,005,12,103,FL,"Pinellas County",36,57,2513
23,005,23,009,ME,"Hancock County",36,59,938
23,005,53,033,WA,"King County",35,51,1691
23,005,32,003,NV,"Clark County",34,43,1073
23,005,17,031,IL,"Cook County",33,39,1136
23,005,12,011,FL,"Broward County",31,42,1060
