"1999 - 2000 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Illinois,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
17,000,96,000,IL,"Total Mig - US & For",270002,513582,13388218
17,000,97,000,IL,"Total Mig - US",266536,507638,13250394
17,000,97,001,IL,"Total Mig - US Same St",141696,270836,6586391
17,000,97,003,IL,"Total Mig - US Diff St",124840,236802,6664003
17,000,98,000,IL,"Total Mig - Foreign",3466,5944,137824
17,001,96,000,IL,"Adams County Tot Mig-US & For",1201,2258,39654
17,001,97,000,IL,"Adams County Tot Mig-US",1190,2235,39481
17,001,97,001,IL,"Adams County Tot Mig-Same St",384,685,11813
17,001,97,003,IL,"Adams County Tot Mig-Diff St",806,1550,27668
17,001,98,000,IL,"Adams County Tot Mig-Foreign",11,23,174
17,001,17,001,IL,"Adams County Non-Migrants",25087,55591,1038332
17,001,29,127,MO,"Marion County",75,134,1915
17,001,29,111,MO,"Lewis County",62,142,1400
17,001,17,167,IL,"Sangamon County",47,72,1648
17,001,29,189,MO,"St Louis County",45,67,1322
17,001,17,031,IL,"Cook County",38,53,1657
17,001,17,067,IL,"Hancock County",36,94,922
17,001,17,149,IL,"Pike County",25,57,560
17,001,17,109,IL,"Mcdonough County",20,34,419
17,001,17,119,IL,"Madison County",18,27,373
17,001,17,009,IL,"Brown County",17,28,598
17,001,19,111,IA,"Lee County",16,29,336
17,001,17,137,IL,"Morgan County",14,24,339
17,001,29,183,MO,"St Charles County",14,32,588
17,001,17,113,IL,"Mclean County",13,17,274
17,001,29,019,MO,"Boone County",12,20,257
17,001,39,165,OH,"Warren County",12,28,1065
17,001,04,013,AZ,"Maricopa County",11,22,471
17,001,17,077,IL,"Jackson County",11,17,247
17,001,29,173,MO,"Ralls County",11,18,366
