"1996-1997 County To County Migration Inflows",,,,,,Connecticut,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
09,000,96,000,CT,"Total Mig - US & For",61999,109519,3121721
09,000,97,000,CT,"Total Mig - US",60127,106678,3036016
09,000,97,001,CT,"Total Mig - US Same St",26375,44777,1065628
09,000,97,003,CT,"Total Mig - US Diff St",33752,61901,1970389
09,000,98,000,CT,"Total Mig - Foreign",1872,2841,85704
09,001,96,000,CT,"Fairfield Count Tot Mig-US & For",15351,28046,1293203
09,001,97,000,CT,"Fairfield Count Tot Mig-US",14865,27189,1240252
09,001,97,001,CT,"Fairfield Count Tot Mig-Same St",3403,5735,157688
09,001,97,003,CT,"Fairfield Count Tot Mig-Diff St",11462,21454,1082564
09,001,98,000,CT,"Fairfield Count Tot Mig-Foreign",486,857,52951
09,001,09,001,CT,"Fairfield Count Non-Migrants",300789,639400,24562240
09,001,09,009,CT,"New Haven County",2143,3701,93692
09,001,36,119,NY,"Westchester County",1562,3018,141156
09,001,36,061,NY,"New York County",1154,2131,209051
09,001,09,005,CT,"Litchfield County",515,889,24214
09,001,09,003,CT,"Hartford County",459,721,27876
09,001,36,081,NY,"Queens County",347,714,21348
09,001,36,059,NY,"Nassau County",292,596,27006
09,001,36,047,NY,"Kings County",271,550,18219
09,001,36,005,NY,"Bronx County",227,464,9384
09,001,17,031,IL,"Cook County",221,410,22823
09,001,25,017,MA,"Middlesex County",206,366,23222
09,001,36,079,NY,"Putnam County",173,330,8430
09,001,34,003,NJ,"Bergen County",169,274,14451
09,001,06,037,CA,"Los Angeles County",162,326,18576
09,001,36,103,NY,"Suffolk County",160,319,12957
09,001,34,017,NJ,"Hudson County",137,235,9681
09,001,25,025,MA,"Suffolk County",132,169,6274
09,001,36,027,NY,"Dutchess County",131,208,5997
09,001,09,007,CT,"Middlesex County",121,182,5457
09,001,25,021,MA,"Norfolk County",104,208,9422
09,001,12,011,FL,"Broward County",103,186,4288
09,001,12,099,FL,"Palm Beach County",99,176,6407
09,001,12,025,FL,"Dade County",89,176,6668
09,001,34,027,NJ,"Morris County",85,160,10027
09,001,48,201,TX,"Harris County",85,192,22950
09,001,09,011,CT,"New London County",75,111,3578
09,001,34,023,NJ,"Middlesex County",75,141,5574
09,001,36,087,NY,"Rockland County",74,140,4373
09,001,13,121,GA,"Fulton County",72,128,9213
09,001,34,013,NJ,"Essex County",71,152,14916
09,001,51,059,VA,"Fairfax County",68,148,10330
09,001,06,073,CA,"San Diego County",66,118,3142
09,001,09,013,CT,"Tolland County",63,95,2114
09,001,06,059,CA,"Orange County",62,136,11594
09,001,36,071,NY,"Orange County",62,98,5693
09,001,04,013,AZ,"Maricopa County",61,117,3802
09,001,11,001,DC,"District Of Columbia",61,81,4485
09,001,17,043,IL,"Du Page County",61,201,9092
09,001,25,013,MA,"Hampden County",61,102,1988
09,001,25,009,MA,"Essex County",58,113,6071
09,001,06,075,CA,"San Francisco County",56,72,4498
09,001,42,003,PA,"Allegheny County",55,101,3920
09,001,44,007,RI,"Providence County",53,75,1662
09,001,24,031,MD,"Montgomery County",52,105,6685
09,001,25,027,MA,"Worcester County",51,82,3187
09,001,36,055,NY,"Monroe County",51,93,5217
09,001,42,091,PA,"Montgomery County",48,79,7548
09,001,42,101,PA,"Philadelphia County",48,68,2433
09,001,53,033,WA,"King County",48,75,3058
09,001,06,085,CA,"Santa Clara County",47,104,7345
09,001,12,095,FL,"Orange County",47,105,2410
09,001,34,039,NJ,"Union County",47,89,6849
09,001,48,113,TX,"Dallas County",47,82,7751
09,001,36,085,NY,"Richmond County",44,91,2585
09,001,34,031,NJ,"Passaic County",43,64,2145
09,001,37,183,NC,"Wake County",43,84,2508
09,001,57,005,FR,"Foreign - APO/FPO ZIPs",41,67,930
09,001,13,067,GA,"Cobb County",40,68,2595
09,001,34,035,NJ,"Somerset County",40,81,4865
09,001,17,097,IL,"Lake County",39,110,11686
09,001,26,125,MI,"Oakland County",37,75,10818
09,001,34,025,NJ,"Monmouth County",37,77,3718
09,001,33,011,NH,"Hillsborough County",36,64,2717
09,001,34,021,NJ,"Mercer County",36,69,8011
09,001,06,001,CA,"Alameda County",35,64,2976
09,001,27,053,MN,"Hennepin County",35,69,4687
09,001,29,189,MO,"St Louis County",35,92,4554
09,001,12,057,FL,"Hillsborough County",33,83,2560
09,001,13,089,GA,"De Kalb County",33,58,1245
09,001,48,439,TX,"Tarrant County",33,88,4169
09,001,25,001,MA,"Barnstable County",32,49,1993
09,001,12,103,FL,"Pinellas County",31,56,1489
09,001,25,023,MA,"Plymouth County",31,49,2177
09,001,06,013,CA,"Contra Costa County",30,86,5529
09,001,25,005,MA,"Bristol County",30,59,2166
09,001,23,005,ME,"Cumberland County",29,45,863
09,001,36,067,NY,"Onondaga County",29,53,1613
09,001,42,017,PA,"Bucks County",29,48,1644
09,001,08,013,CO,"Boulder County",28,42,1021
09,001,36,001,NY,"Albany County",28,40,2383
09,001,37,119,NC,"Mecklenburg County",28,61,6584
09,001,24,005,MD,"Baltimore County",27,54,1767
09,001,42,029,PA,"Chester County",27,59,4475
09,001,36,029,NY,"Erie County",26,44,1843
09,001,36,111,NY,"Ulster County",26,32,668
09,001,12,127,FL,"Volusia County",25,52,841
09,001,24,510,MD,Baltimore,25,35,1269
09,001,36,093,NY,"Schenectady County",25,45,2058
09,001,39,061,OH,"Hamilton County",25,44,1876
09,001,50,007,VT,"Chittenden County",24,37,1673
09,001,51,013,VA,"Arlington County",24,31,1127
