"1996-1997 County To County Migration Inflows",,,,,,Wyoming,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
56,000,96,000,WY,"Total Mig - US & For",14311,29280,475174
56,000,97,000,WY,"Total Mig - US",13998,28638,466546
56,000,97,001,WY,"Total Mig - US Same St",4288,8892,102213
56,000,97,003,WY,"Total Mig - US Diff St",9710,19746,364333
56,000,98,000,WY,"Total Mig - Foreign",313,642,8628
56,001,96,000,WY,"Albany County Tot Mig-US & For",1176,1977,24214
56,001,97,000,WY,"Albany County Tot Mig-US",1117,1913,23873
56,001,97,001,WY,"Albany County Tot Mig-Same St",500,896,8570
56,001,97,003,WY,"Albany County Tot Mig-Diff St",617,1017,15303
56,001,98,000,WY,"Albany County Tot Mig-Foreign",59,64,341
56,001,56,001,WY,"Albany County Non-Migrants",9608,20106,336493
56,001,56,021,WY,"Laramie County",102,186,1860
56,001,56,025,WY,"Natrona County",54,100,1019
56,001,56,007,WY,"Carbon County",52,90,1027
56,001,56,037,WY,"Sweetwater County",43,91,781
56,001,56,013,WY,"Fremont County",38,59,544
56,001,56,029,WY,"Park County",25,47,343
56,001,08,069,CO,"Larimer County",22,43,424
56,001,56,033,WY,"Sheridan County",21,42,285
56,001,56,005,WY,"Campbell County",20,23,242
56,001,56,015,WY,"Goshen County",17,38,322
56,001,56,031,WY,"Platte County",17,27,209
56,001,04,013,AZ,"Maricopa County",14,24,234
56,001,56,023,WY,"Lincoln County",14,25,247
56,001,56,035,WY,"Sublette County",12,22,210
56,001,56,043,WY,"Washakie County",12,21,315
56,001,56,003,WY,"Big Horn County",11,30,80
56,001,56,009,WY,"Converse County",11,19,264
56,001,56,017,WY,"Hot Springs County",11,15,126
56,001,56,039,WY,"Teton County",11,14,174
56,001,56,045,WY,"Weston County",11,15,140
56,001,58,000,SS,"Other Flows - Same State",18,32,381
56,001,59,000,DS,"Other Flows - Diff State",581,950,14646
56,001,59,001,DS,"Other Flows - Northeast",44,58,872
56,001,59,003,DS,"Other Flows - Midwest",202,327,4442
56,001,59,005,DS,"Other Flows - South",121,197,3415
56,001,59,007,DS,"Other Flows - West",214,368,5917
56,001,57,009,FR,"Foreign - Other flows",59,64,341
56,003,96,000,WY,"Big Horn County Tot Mig-US & For",244,539,6069
56,003,97,000,WY,"Big Horn County Tot Mig-US",244,539,6069
56,003,97,001,WY,"Big Horn County Tot Mig-Same St",101,236,2278
56,003,97,003,WY,"Big Horn County Tot Mig-Diff St",143,303,3792
56,003,56,003,WY,"Big Horn County Non-Migrants",3231,8223,96781
56,003,56,029,WY,"Park County",34,85,619
56,003,56,043,WY,"Washakie County",15,39,324
56,003,58,000,SS,"Other Flows - Same State",52,112,1335
56,003,59,000,DS,"Other Flows - Diff State",143,303,3792
56,005,96,000,WY,"Campbell County Tot Mig-US & For",825,1800,24798
56,005,97,000,WY,"Campbell County Tot Mig-US",825,1800,24798
56,005,97,001,WY,"Campbell County Tot Mig-Same St",290,618,7914
56,005,97,003,WY,"Campbell County Tot Mig-Diff St",535,1182,16884
56,005,56,005,WY,"Campbell County Non-Migrants",10513,27133,458565
56,005,56,025,WY,"Natrona County",40,89,1018
56,005,56,011,WY,"Crook County",38,88,970
56,005,56,033,WY,"Sheridan County",35,71,647
56,005,56,009,WY,"Converse County",23,50,1174
56,005,56,045,WY,"Weston County",22,46,551
56,005,56,019,WY,"Johnson County",21,50,605
56,005,46,081,SD,"Lawrence County",20,38,440
56,005,56,001,WY,"Albany County",20,37,480
56,005,30,111,MT,"Yellowstone County",18,32,485
56,005,46,103,SD,"Pennington County",18,42,452
56,005,56,037,WY,"Sweetwater County",15,35,505
56,005,56,013,WY,"Fremont County",13,31,386
56,005,46,019,SD,"Butte County",12,18,200
56,005,56,021,WY,"Laramie County",11,21,334
56,005,32,003,NV,"Clark County",10,24,505
56,005,56,029,WY,"Park County",10,20,224
56,005,58,000,SS,"Other Flows - Same State",42,80,1020
56,005,59,000,DS,"Other Flows - Diff State",457,1028,14803
56,005,59,001,DS,"Other Flows - Northeast",11,20,408
56,005,59,003,DS,"Other Flows - Midwest",159,339,5206
56,005,59,005,DS,"Other Flows - South",67,151,2056
56,005,59,007,DS,"Other Flows - West",220,518,7132
56,007,96,000,WY,"Carbon County Tot Mig-US & For",476,1012,11256
56,007,97,000,WY,"Carbon County Tot Mig-US",476,1012,11256
56,007,97,001,WY,"Carbon County Tot Mig-Same St",162,350,3702
56,007,97,003,WY,"Carbon County Tot Mig-Diff St",314,662,7553
56,007,56,007,WY,"Carbon County Non-Migrants",5256,12185,177776
56,007,56,001,WY,"Albany County",33,71,787
56,007,56,037,WY,"Sweetwater County",30,59,689
56,007,56,021,WY,"Laramie County",29,70,797
56,007,56,025,WY,"Natrona County",19,38,401
56,007,08,069,CO,"Larimer County",14,29,234
56,007,56,013,WY,"Fremont County",10,14,163
56,007,58,000,SS,"Other Flows - Same State",41,98,864
56,007,59,000,DS,"Other Flows - Diff State",300,633,7320
