"1996-1997 County To County Migration Inflows",,,,,,Indiana,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Indiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
18,000,96,000,IN,"Total Mig - US & For",143062,283747,4557551
18,000,97,000,IN,"Total Mig - US",140273,279933,4523057
18,000,97,001,IN,"Total Mig - US Same St",84717,164838,2644532
18,000,97,003,IN,"Total Mig - US Diff St",55556,115095,1878525
18,000,98,000,IN,"Total Mig - Foreign",2789,3814,34494
18,001,96,000,IN,"Adams County Tot Mig-US & For",513,1046,13177
18,001,97,000,IN,"Adams County Tot Mig-US",513,1046,13177
18,001,97,001,IN,"Adams County Tot Mig-Same St",348,651,8886
18,001,97,003,IN,"Adams County Tot Mig-Diff St",165,395,4291
18,001,18,001,IN,"Adams County Non-Migrants",11312,28789,404411
18,001,18,003,IN,"Allen County",117,251,3837
18,001,18,075,IN,"Jay County",65,109,1254
18,001,18,179,IN,"Wells County",63,107,1068
18,001,39,161,OH,"Van Wert County",25,58,527
18,001,18,069,IN,"Huntington County",12,25,513
18,001,39,107,OH,"Mercer County",12,20,280
18,001,58,000,SS,"Other Flows - Same State",91,159,2215
18,001,59,000,DS,"Other Flows - Diff State",128,317,3484
18,003,96,000,IN,"Allen County Tot Mig-US & For",6125,12076,213159
18,003,97,000,IN,"Allen County Tot Mig-US",6048,11954,211303
18,003,97,001,IN,"Allen County Tot Mig-Same St",2770,4994,83976
18,003,97,003,IN,"Allen County Tot Mig-Diff St",3278,6960,127326
18,003,98,000,IN,"Allen County Tot Mig-Foreign",77,122,1856
18,003,18,003,IN,"Allen County Non-Migrants",117543,265441,5294759
18,003,18,183,IN,"Whitley County",270,468,8160
18,003,18,097,IN,"Marion County",248,465,9037
18,003,18,033,IN,"De Kalb County",233,426,7284
18,003,18,113,IN,"Noble County",191,332,5623
18,003,18,069,IN,"Huntington County",187,330,5490
18,003,18,179,IN,"Wells County",168,284,4709
18,003,18,001,IN,"Adams County",145,252,3625
18,003,18,151,IN,"Steuben County",122,205,4806
18,003,18,085,IN,"Kosciusko County",117,191,2700
18,003,17,031,IL,"Cook County",100,192,4241
18,003,18,141,IN,"St Joseph County",100,188,3530
18,003,18,039,IN,"Elkhart County",77,146,2365
18,003,39,125,OH,"Paulding County",76,143,2160
18,003,18,053,IN,"Grant County",67,136,1766
18,003,18,035,IN,"Delaware County",64,104,1682
18,003,18,089,IN,"Lake County",64,116,1317
18,003,39,039,OH,"Defiance County",62,112,1699
18,003,18,157,IN,"Tippecanoe County",61,137,2092
18,003,18,169,IN,"Wabash County",59,85,1250
18,003,18,105,IN,"Monroe County",56,83,1404
18,003,26,163,MI,"Wayne County",45,90,1553
18,003,18,057,IN,"Hamilton County",44,121,2582
18,003,39,095,OH,"Lucas County",44,91,1615
18,003,18,087,IN,"Lagrange County",42,74,1043
18,003,39,161,OH,"Van Wert County",40,70,1202
18,003,04,013,AZ,"Maricopa County",39,90,1073
18,003,26,125,MI,"Oakland County",38,82,2295
18,003,39,049,OH,"Franklin County",38,71,2116
18,003,06,073,CA,"San Diego County",37,78,845
18,003,26,049,MI,"Genesee County",35,85,1589
18,003,17,043,IL,"Du Page County",33,74,2023
18,003,18,091,IN,"La Porte County",32,56,724
18,003,18,127,IN,"Porter County",32,59,1133
18,003,39,113,OH,"Montgomery County",32,68,1480
18,003,06,037,CA,"Los Angeles County",31,76,1131
18,003,18,095,IN,"Madison County",31,59,877
18,003,39,035,OH,"Cuyahoga County",30,80,1655
18,003,57,005,FR,"Foreign - APO/FPO ZIPs",30,56,509
18,003,12,103,FL,"Pinellas County",27,44,942
18,003,39,003,OH,"Allen County",27,60,704
18,003,12,057,FL,"Hillsborough County",26,48,848
18,003,39,171,OH,"Williams County",25,51,646
18,003,18,067,IN,"Howard County",24,34,655
18,003,18,167,IN,"Vigo County",24,46,668
18,003,26,081,MI,"Kent County",24,48,880
18,003,26,021,MI,"Berrien County",23,48,897
18,003,39,061,OH,"Hamilton County",23,43,1039
18,003,12,099,FL,"Palm Beach County",21,43,419
18,003,26,077,MI,"Kalamazoo County",21,41,616
18,003,26,149,MI,"St Joseph County",21,36,519
18,003,42,003,PA,"Allegheny County",21,40,953
18,003,06,059,CA,"Orange County",20,54,1183
18,003,18,081,IN,"Johnson County",19,41,808
18,003,18,177,IN,"Wayne County",19,31,657
18,003,18,009,IN,"Blackford County",18,29,620
18,003,18,099,IN,"Marshall County",18,38,320
18,003,18,103,IN,"Miami County",18,34,528
18,003,39,153,OH,"Summit County",17,34,637
18,003,48,201,TX,"Harris County",17,36,513
18,003,26,065,MI,"Ingham County",16,27,420
18,003,39,017,OH,"Butler County",16,35,795
18,003,39,023,OH,"Clark County",16,25,485
18,003,55,025,WI,"Dane County",16,30,630
18,003,12,011,FL,"Broward County",15,37,453
18,003,18,017,IN,"Cass County",15,25,360
18,003,18,063,IN,"Hendricks County",15,35,680
18,003,06,071,CA,"San Bernardino Count",14,27,199
18,003,12,071,FL,"Lee County",14,26,470
18,003,17,097,IL,"Lake County",14,29,1144
18,003,18,075,IN,"Jay County",14,22,325
18,003,26,023,MI,"Branch County",14,26,394
18,003,26,099,MI,"Macomb County",14,21,646
18,003,48,113,TX,"Dallas County",14,27,673
18,003,55,079,WI,"Milwaukee County",14,33,765
18,003,12,009,FL,"Brevard County",12,33,631
18,003,21,111,KY,"Jefferson County",12,17,606
18,003,26,045,MI,"Eaton County",12,16,296
18,003,26,059,MI,"Hillsdale County",12,23,146
18,003,26,145,MI,"Saginaw County",12,17,347
18,003,26,161,MI,"Washtenaw County",12,23,686
18,003,47,037,TN,"Davidson County",12,23,752
18,003,12,095,FL,"Orange County",11,28,507
18,003,12,105,FL,"Polk County",11,19,236
18,003,13,067,GA,"Cobb County",11,30,593
18,003,18,049,IN,"Fulton County",11,15,256
18,003,18,163,IN,"Vanderburgh County",11,18,239
18,003,29,189,MO,"St Louis County",11,32,670
18,003,29,510,MO,"St Louis",11,21,222
18,003,32,003,NV,"Clark County",11,18,238
18,003,36,029,NY,"Erie County",11,29,712
18,003,37,133,NC,"Onslow County",11,18,212
18,003,39,137,OH,"Putnam County",11,21,210
18,003,55,133,WI,"Waukesha County",11,29,770
18,003,04,019,AZ,"Pima County",10,19,234
18,003,12,117,FL,"Seminole County",10,12,176
18,003,13,121,GA,"Fulton County",10,18,251
18,003,17,089,IL,"Kane County",10,19,517
18,003,17,197,IL,"Will County",10,26,714
18,003,18,005,IN,"Bartholomew County",10,28,348
18,003,39,107,OH,"Mercer County",10,13,269
18,003,47,157,TN,"Shelby County",10,30,346
18,003,48,029,TX,"Bexar County",10,19,434
18,003,51,059,VA,"Fairfax County",10,17,464
18,003,51,810,VA,"Virginia Beach",10,24,290
18,003,58,000,SS,"Other Flows - Same State",144,281,4315
18,003,59,000,DS,"Other Flows - Diff State",1814,3995,71250
18,003,59,001,DS,"Other Flows - Northeast",244,515,12277
18,003,59,003,DS,"Other Flows - Midwest",634,1341,23780
18,003,59,005,DS,"Other Flows - South",698,1626,27751
18,003,59,007,DS,"Other Flows - West",238,513,7442
18,003,57,009,FR,"Foreign - Other flows",47,66,1347
18,005,96,000,IN,"Bartholomew Cou Tot Mig-US & For",1782,3628,59928
18,005,97,000,IN,"Bartholomew Cou Tot Mig-US",1745,3572,58621
18,005,97,001,IN,"Bartholomew Cou Tot Mig-Same St",1110,2191,33595
18,005,97,003,IN,"Bartholomew Cou Tot Mig-Diff St",635,1381,25027
18,005,98,000,IN,"Bartholomew Cou Tot Mig-Foreign",37,56,1306
18,005,18,005,IN,"Bartholomew Cou Non-Migrants",27173,62109,1257158
18,005,18,081,IN,"Johnson County",161,325,4527
18,005,18,079,IN,"Jennings County",141,296,3328
18,005,18,097,IN,"Marion County",136,243,4689
18,005,18,071,IN,"Jackson County",129,234,3238
18,005,18,013,IN,"Brown County",86,184,2401
18,005,18,031,IN,"Decatur County",62,111,1757
18,005,18,145,IN,"Shelby County",57,122,1511
18,005,18,105,IN,"Monroe County",44,67,1201
18,005,18,057,IN,"Hamilton County",21,56,1450
18,005,18,157,IN,"Tippecanoe County",18,34,548
18,005,18,077,IN,"Jefferson County",17,34,576
18,005,21,111,KY,"Jefferson County",17,40,513
18,005,18,093,IN,"Lawrence County",15,32,304
18,005,39,061,OH,"Hamilton County",14,27,444
18,005,39,049,OH,"Franklin County",13,22,501
18,005,18,109,IN,"Morgan County",12,29,418
18,005,18,167,IN,"Vigo County",11,21,357
18,005,18,003,IN,"Allen County",10,24,263
18,005,21,067,KY,"Fayette County",10,19,433
18,005,58,000,SS,"Other Flows - Same State",190,379,7026
18,005,59,000,DS,"Other Flows - Diff State",581,1273,23136
18,005,59,001,DS,"Other Flows - Northeast",56,116,2835
18,005,59,003,DS,"Other Flows - Midwest",200,446,8168
18,005,59,005,DS,"Other Flows - South",251,552,8870
18,005,59,007,DS,"Other Flows - West",74,159,3264
18,005,57,009,FR,"Foreign - Other flows",37,56,1306
18,007,96,000,IN,"Benton County Tot Mig-US & For",297,634,7919
18,007,97,000,IN,"Benton County Tot Mig-US",297,634,7919
18,007,97,001,IN,"Benton County Tot Mig-Same St",217,464,5916
18,007,97,003,IN,"Benton County Tot Mig-Diff St",80,170,2003
18,007,18,007,IN,"Benton County Non-Migrants",3669,8727,113831
18,007,18,157,IN,"Tippecanoe County",109,234,2768
18,007,18,111,IN,"Newton County",24,46,663
18,007,17,075,IL,"Iroquois County",12,27,228
18,007,18,073,IN,"Jasper County",12,30,406
18,007,18,171,IN,"Warren County",11,23,406
18,007,58,000,SS,"Other Flows - Same State",61,131,1674
18,007,59,000,DS,"Other Flows - Diff State",68,143,1775
18,009,96,000,IN,"Blackford Count Tot Mig-US & For",413,836,9935
18,009,97,000,IN,"Blackford Count Tot Mig-US",413,836,9935
