"1998 - 1999 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
WestVirginia,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
54,0,96,0,WV,"Total Mig - US & For",32480,65116,953433
54,0,97,0,WV,"Total Mig - US",31946,64362,946337
54,0,97,1,WV,"Total Mig - US Same St",14668,29534,404601
54,0,97,3,WV,"Total Mig - US Diff St",17278,34828,541736
54,0,98,0,WV,"Total Mig - Foreign",534,754,7096
54,1,96,0,WV,"Barbour County Tot Mig-US & For",263,554,6659
54,1,97,0,WV,"Barbour County Tot Mig-US",263,554,6659
54,1,97,1,WV,"Barbour County Tot Mig-Same St",142,321,3420
54,1,97,3,WV,"Barbour County Tot Mig-Diff St",121,233,3239
54,1,54,1,WV,"Barbour County Non-Migrants",4604,10602,126153
54,1,54,83,WV,"Randolph County",37,89,725
54,1,54,33,WV,"Harrison County",23,50,527
54,1,54,91,WV,"Taylor County",14,26,302
54,1,54,97,WV,"Upshur County",11,26,304
54,1,58,0,SS,"Other Flows - Same State",57,130,1563
54,1,59,0,DS,"Other Flows - Diff State",121,233,3239
54,1,59,1,DS,"Other Flows - Northeast",24,39,652
54,1,59,3,DS,"Other Flows - Midwest",35,73,768
54,1,59,5,DS,"Other Flows - South",48,96,1268
54,1,59,7,DS,"Other Flows - West",14,25,551
54,3,96,0,WV,"Berkeley County Tot Mig-US & For",2020,4091,65090
54,3,97,0,WV,"Berkeley County Tot Mig-US",2020,4091,65090
54,3,97,1,WV,"Berkeley County Tot Mig-Same St",613,1232,17960
54,3,97,3,WV,"Berkeley County Tot Mig-Diff St",1407,2859,47130
54,3,54,3,WV,"Berkeley County Non-Migrants",25512,56000,953665
54,3,54,37,WV,"Jefferson County",340,676,9821
54,3,24,43,MD,"Washington County",258,504,8186
54,3,51,69,VA,"Frederick County",89,179,2856
54,3,54,65,WV,"Morgan County",72,149,1984
54,3,24,21,MD,"Frederick County",71,142,2481
54,3,24,31,MD,"Montgomery County",49,107,2099
54,3,51,840,VA,Winchester,40,83,1297
54,3,51,107,VA,"Loudoun County",32,64,1150
54,3,54,27,WV,"Hampshire County",30,62,818
54,3,24,33,MD,"Prince George's Coun",27,52,988
54,3,42,55,PA,"Franklin County",24,42,851
54,3,51,59,VA,"Fairfax County",24,39,1139
54,3,24,3,MD,"Anne Arundel County",23,46,762
54,3,24,5,MD,"Baltimore County",23,43,820
54,3,36,103,NY,"Suffolk County",20,28,912
54,3,54,57,WV,"Mineral County",20,40,1258
54,3,24,1,MD,"Allegany County",19,48,702
54,3,54,61,WV,"Monongalia County",18,41,613
54,3,54,39,WV,"Kanawha County",17,23,435
54,3,24,510,MD,Baltimore,15,21,236
54,3,24,13,MD,"Carroll County",14,29,597
54,3,51,153,VA,"Prince William Count",14,26,381
54,3,51,187,VA,"Warren County",12,23,287
54,3,54,33,WV,"Harrison County",11,26,491
54,3,54,83,WV,"Randolph County",11,20,210
54,3,24,27,MD,"Howard County",10,16,558
54,3,54,49,WV,"Marion County",10,22,196
54,3,58,0,SS,"Other Flows - Same State",84,173,2133
54,3,59,0,DS,"Other Flows - Diff State",643,1367,20827
54,3,59,1,DS,"Other Flows - Northeast",158,331,4801
54,3,59,3,DS,"Other Flows - Midwest",116,267,4611
54,3,59,5,DS,"Other Flows - South",310,638,9165
54,3,59,7,DS,"Other Flows - West",59,131,2250
54,5,96,0,WV,"Boone County Tot Mig-US & For",489,1059,13201
54,5,97,0,WV,"Boone County Tot Mig-US",489,1059,13201
54,5,97,1,WV,"Boone County Tot Mig-Same St",291,640,8387
54,5,97,3,WV,"Boone County Tot Mig-Diff St",198,419,4814
54,5,54,5,WV,"Boone County Non-Migrants",8417,19888,287529
54,5,54,45,WV,"Logan County",90,214,3114
54,5,54,39,WV,"Kanawha County",73,154,1849
54,5,54,43,WV,"Lincoln County",29,64,743
54,5,54,81,WV,"Raleigh County",24,56,703
54,5,54,59,WV,"Mingo County",16,30,477
54,5,54,11,WV,"Cabell County",11,27,247
54,5,58,0,SS,"Other Flows - Same State",48,95,1254
54,5,59,0,DS,"Other Flows - Diff State",198,419,4814
54,5,59,1,DS,"Other Flows - Northeast",11,22,303
54,5,59,3,DS,"Other Flows - Midwest",38,90,896
54,5,59,5,DS,"Other Flows - South",137,278,3351
54,5,59,7,DS,"Other Flows - West",12,29,265
54,7,96,0,WV,"Braxton County Tot Mig-US & For",219,473,5212
54,7,97,0,WV,"Braxton County Tot Mig-US",219,473,5212
54,7,97,1,WV,"Braxton County Tot Mig-Same St",129,289,3150
54,7,97,3,WV,"Braxton County Tot Mig-Diff St",90,184,2062
54,7,54,7,WV,"Braxton County Non-Migrants",4112,9630,119103
54,7,54,21,WV,"Gilmer County",20,42,463
54,7,54,41,WV,"Lewis County",18,44,388
54,7,54,67,WV,"Nicholas County",15,30,335
54,7,54,15,WV,"Clay County",11,25,236
54,7,54,97,WV,"Upshur County",10,18,289
54,7,58,0,SS,"Other Flows - Same State",55,130,1438
54,7,59,0,DS,"Other Flows - Diff State",90,184,2062
54,9,96,0,WV,"Brooke County Tot Mig-US & For",518,1051,15440
54,9,97,0,WV,"Brooke County Tot Mig-US",497,1024,15222
54,9,97,1,WV,"Brooke County Tot Mig-Same St",192,395,5554
54,9,97,3,WV,"Brooke County Tot Mig-Diff St",305,629,9668
54,9,98,0,WV,"Brooke County Tot Mig-Foreign",21,27,218
54,9,54,9,WV,"Brooke County Non-Migrants",10830,23828,385065
54,9,54,69,WV,"Ohio County",80,165,2379
54,9,54,29,WV,"Hancock County",77,154,2305
54,9,39,81,OH,"Jefferson County",61,130,1394
54,9,42,3,PA,"Allegheny County",27,48,1872
54,9,42,125,PA,"Washington County",25,49,784
54,9,39,13,OH,"Belmont County",12,20,211
54,9,58,0,SS,"Other Flows - Same State",35,76,870
54,9,59,0,DS,"Other Flows - Diff State",180,382,5407
54,9,59,1,DS,"Other Flows - Northeast",29,72,1125
54,9,59,3,DS,"Other Flows - Midwest",50,94,1673
54,9,59,5,DS,"Other Flows - South",83,178,1912
54,9,59,7,DS,"Other Flows - West",18,38,697
54,9,57,9,FR,"Foreign - Other flows",21,27,218
54,11,96,0,WV,"Cabell County Tot Mig-US & For",2173,4077,62336
54,11,97,0,WV,"Cabell County Tot Mig-US",2144,4037,62106
54,11,97,1,WV,"Cabell County Tot Mig-Same St",990,1781,27214
54,11,97,3,WV,"Cabell County Tot Mig-Diff St",1154,2256,34892
54,11,98,0,WV,"Cabell County Tot Mig-Foreign",29,40,230
54,11,54,11,WV,"Cabell County Non-Migrants",33644,71458,1310586
54,11,54,99,WV,"Wayne County",286,555,8120
54,11,39,87,OH,"Lawrence County",197,394,3923
54,11,54,79,WV,"Putnam County",160,330,5838
54,11,54,39,WV,"Kanawha County",158,275,4162
54,11,54,43,WV,"Lincoln County",70,134,1534
54,11,21,19,KY,"Boyd County",44,86,1392
54,11,39,49,OH,"Franklin County",40,76,664
54,11,54,53,WV,"Mason County",34,63,873
54,11,54,45,WV,"Logan County",31,45,828
54,11,54,81,WV,"Raleigh County",24,37,540
54,11,54,107,WV,"Wood County",21,36,634
54,11,39,53,OH,"Gallia County",20,37,328
54,11,54,61,WV,"Monongalia County",19,30,536
54,11,54,59,WV,"Mingo County",18,24,277
54,11,21,67,KY,"Fayette County",16,27,494
54,11,54,55,WV,"Mercer County",16,32,718
54,11,21,89,KY,"Greenup County",15,29,499
54,11,54,19,WV,"Fayette County",15,21,200
54,11,37,119,NC,"Mecklenburg County",14,26,443
54,11,54,5,WV,"Boone County",14,18,181
54,11,54,67,WV,"Nicholas County",12,24,376
54,11,12,99,FL,"Palm Beach County",11,25,289
54,11,42,3,PA,"Allegheny County",11,17,566
54,11,47,37,TN,"Davidson County",11,16,245
54,11,12,57,FL,"Hillsborough County",10,20,361
54,11,45,51,SC,"Horry County",10,17,223
54,11,58,0,SS,"Other Flows - Same State",112,157,2400
54,11,59,0,DS,"Other Flows - Diff State",755,1486,25465
54,11,59,1,DS,"Other Flows - Northeast",75,147,6223
54,11,59,3,DS,"Other Flows - Midwest",180,330,4733
54,11,59,5,DS,"Other Flows - South",423,857,12206
54,11,59,7,DS,"Other Flows - West",77,152,2304
54,11,57,9,FR,"Foreign - Other flows",29,40,230
54,13,96,0,WV,"Calhoun County Tot Mig-US & For",120,282,2454
54,13,97,0,WV,"Calhoun County Tot Mig-US",120,282,2454
54,13,97,1,WV,"Calhoun County Tot Mig-Same St",65,162,1214
54,13,97,3,WV,"Calhoun County Tot Mig-Diff St",55,120,1240
54,13,54,13,WV,"Calhoun County Non-Migrants",2012,4821,55497
54,13,54,87,WV,"Roane County",17,41,266
54,13,54,21,WV,"Gilmer County",15,41,258
54,13,58,0,SS,"Other Flows - Same State",33,80,690
54,13,59,0,DS,"Other Flows - Diff State",55,120,1240
54,15,96,0,WV,"Clay County Tot Mig-US & For",151,352,3375
54,15,97,0,WV,"Clay County Tot Mig-US",151,352,3375
54,15,97,1,WV,"Clay County Tot Mig-Same St",83,196,2037
54,15,97,3,WV,"Clay County Tot Mig-Diff St",68,156,1337
54,15,54,15,WV,"Clay County Non-Migrants",2696,6537,75832
54,15,54,39,WV,"Kanawha County",34,72,939
54,15,58,0,SS,"Other Flows - Same State",49,124,1098
54,15,59,0,DS,"Other Flows - Diff State",68,156,1337
54,17,96,0,WV,"Doddridge Count Tot Mig-US & For",190,414,3933
54,17,97,0,WV,"Doddridge Count Tot Mig-US",190,414,3933
54,17,97,1,WV,"Doddridge Count Tot Mig-Same St",116,251,2653
54,17,97,3,WV,"Doddridge Count Tot Mig-Diff St",74,163,1280
54,17,54,17,WV,"Doddridge Count Non-Migrants",2562,6045,74457
54,17,54,33,WV,"Harrison County",72,155,1711
54,17,54,85,WV,"Ritchie County",11,24,217
54,17,58,0,SS,"Other Flows - Same State",33,72,725
54,17,59,0,DS,"Other Flows - Diff State",74,163,1280
54,19,96,0,WV,"Fayette County Tot Mig-US & For",823,1637,18104
54,19,97,0,WV,"Fayette County Tot Mig-US",823,1637,18104
54,19,97,1,WV,"Fayette County Tot Mig-Same St",441,916,9766
54,19,97,3,WV,"Fayette County Tot Mig-Diff St",382,721,8338
54,19,54,19,WV,"Fayette County Non-Migrants",14756,33052,442173
54,19,54,81,WV,"Raleigh County",143,329,3067
54,19,54,39,WV,"Kanawha County",95,181,2558
54,19,54,67,WV,"Nicholas County",41,101,1063
54,19,54,25,WV,"Greenbrier County",40,78,661
54,19,54,89,WV,"Summers County",17,43,261
54,19,54,11,WV,"Cabell County",12,16,182
54,19,58,0,SS,"Other Flows - Same State",93,168,1975
54,19,59,0,DS,"Other Flows - Diff State",382,721,8338
54,19,59,1,DS,"Other Flows - Northeast",26,48,665
54,19,59,3,DS,"Other Flows - Midwest",92,178,2304
54,19,59,5,DS,"Other Flows - South",252,465,5093
54,19,59,7,DS,"Other Flows - West",12,30,276
54,21,96,0,WV,"Gilmer County Tot Mig-US & For",114,227,2333
54,21,97,0,WV,"Gilmer County Tot Mig-US",114,227,2333
54,21,97,1,WV,"Gilmer County Tot Mig-Same St",69,133,1027
54,21,97,3,WV,"Gilmer County Tot Mig-Diff St",45,94,1306
54,21,54,21,WV,"Gilmer County Non-Migrants",1799,4122,52498
54,21,54,7,WV,"Braxton County",14,27,221
54,21,54,41,WV,"Lewis County",11,21,190
54,21,58,0,SS,"Other Flows - Same State",44,85,616
54,21,59,0,DS,"Other Flows - Diff State",45,94,1306
54,23,96,0,WV,"Grant County Tot Mig-US & For",206,407,4450
54,23,97,0,WV,"Grant County Tot Mig-US",206,407,4450
54,23,97,1,WV,"Grant County Tot Mig-Same St",129,257,2641
54,23,97,3,WV,"Grant County Tot Mig-Diff St",77,150,1808
54,23,54,23,WV,"Grant County Non-Migrants",3926,8773,119185
54,23,54,31,WV,"Hardy County",38,73,676
54,23,54,57,WV,"Mineral County",19,36,343
54,23,54,71,WV,"Pendleton County",19,44,373
54,23,24,23,MD,"Garrett County",12,25,267
