"1998 - 1999 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
NewYork,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
36,000,96,000,NY,"Total Mig - US & For",340966,597319,14535204
36,000,97,000,NY,"Total Mig - US",326527,578328,14082870
36,000,97,001,NY,"Total Mig - US Same St",207472,384561,8772633
36,000,97,003,NY,"Total Mig - US Diff St",119055,193767,5310238
36,000,98,000,NY,"Total Mig - Foreign",14439,18991,452333
36,001,96,000,NY,"Albany County Tot Mig-US & For",7326,12028,254588
36,001,97,000,NY,"Albany County Tot Mig-US",7072,11716,251273
36,001,97,001,NY,"Albany County Tot Mig-Same St",5236,8610,164094
36,001,97,003,NY,"Albany County Tot Mig-Diff St",1836,3106,87178
36,001,98,000,NY,"Albany County Tot Mig-Foreign",254,312,3315
36,001,36,001,NY,"Albany County Non-Migrants",108472,219423,5328823
36,001,36,083,NY,"Rensselaer County",1288,2167,40208
36,001,36,093,NY,"Schenectady County",902,1564,28086
36,001,36,091,NY,"Saratoga County",819,1325,28129
36,001,36,039,NY,"Greene County",184,335,5740
36,001,36,021,NY,"Columbia County",111,171,3408
36,001,36,047,NY,"Kings County",106,204,2560
36,001,36,067,NY,"Onondaga County",106,154,3215
36,001,36,081,NY,"Queens County",98,185,2471
36,001,36,027,NY,"Dutchess County",92,133,3145
36,001,36,095,NY,"Schoharie County",86,160,2719
36,001,36,103,NY,"Suffolk County",83,114,3172
36,001,36,071,NY,"Orange County",80,141,2851
36,001,36,065,NY,"Oneida County",78,114,2205
36,001,36,111,NY,"Ulster County",78,100,2275
36,001,36,029,NY,"Erie County",76,111,2143
36,001,36,057,NY,"Montgomery County",76,121,2168
36,001,36,061,NY,"New York County",72,110,2315
36,001,36,005,NY,"Bronx County",69,122,1778
36,001,36,055,NY,"Monroe County",69,114,2505
36,001,36,059,NY,"Nassau County",63,110,2325
36,001,36,113,NY,"Warren County",57,82,1934
36,001,36,119,NY,"Westchester County",56,92,2181
36,001,36,035,NY,"Fulton County",47,67,1057
36,001,36,077,NY,"Otsego County",46,66,1369
36,001,36,019,NY,"Clinton County",43,70,1711
36,001,36,115,NY,"Washington County",35,50,850
36,001,36,007,NY,"Broome County",32,41,1066
36,001,25,017,MA,"Middlesex County",31,39,1267
36,001,25,025,MA,"Suffolk County",31,38,4585
36,001,36,031,NY,"Essex County",31,54,763
36,001,09,003,CT,"Hartford County",28,42,1241
36,001,25,003,MA,"Berkshire County",28,53,1194
36,001,09,009,CT,"New Haven County",27,44,1196
36,001,25,027,MA,"Worcester County",27,55,1097
36,001,36,087,NY,"Rockland County",25,41,697
36,001,36,043,NY,"Herkimer County",24,27,471
36,001,57,005,FR,"Foreign - APO/FPO ZIPs",24,41,830
36,001,06,037,CA,"Los Angeles County",23,28,699
36,001,06,073,CA,"San Diego County",23,38,440
36,001,36,085,NY,"Richmond County",23,37,526
36,001,36,045,NY,"Jefferson County",22,32,602
36,001,04,013,AZ,"Maricopa County",21,33,703
36,001,36,025,NY,"Delaware County",21,34,532
36,001,36,053,NY,"Madison County",21,25,561
36,001,36,075,NY,"Oswego County",21,34,496
36,001,12,099,FL,"Palm Beach County",20,30,6387
36,001,36,079,NY,"Putnam County",19,31,636
36,001,34,003,NJ,"Bergen County",18,34,902
36,001,36,089,NY,"St Lawrence County",18,23,483
36,001,42,101,PA,"Philadelphia County",18,25,910
36,001,24,031,MD,"Montgomery County",17,32,876
36,001,25,021,MA,"Norfolk County",17,20,549
36,001,33,011,NH,"Hillsborough County",17,21,585
36,001,36,105,NY,"Sullivan County",17,28,206
36,001,53,033,WA,"King County",17,22,321
36,001,09,001,CT,"Fairfield County",16,31,1262
36,001,12,011,FL,"Broward County",16,21,550
36,001,17,031,IL,"Cook County",16,27,445
36,001,34,023,NJ,"Middlesex County",16,28,719
36,001,36,109,NY,"Tompkins County",16,20,533
36,001,50,007,VT,"Chittenden County",16,20,566
36,001,32,003,NV,"Clark County",15,21,348
36,001,48,201,TX,"Harris County",15,21,763
36,001,50,003,VT,"Bennington County",15,19,388
36,001,12,025,FL,"Dade County",14,25,404
36,001,42,003,PA,"Allegheny County",14,27,664
36,001,34,013,NJ,"Essex County",13,19,626
36,001,34,025,NJ,"Monmouth County",13,21,891
36,001,51,059,VA,"Fairfax County",13,19,870
36,001,12,103,FL,"Pinellas County",12,20,346
36,001,25,009,MA,"Essex County",12,23,541
36,001,25,015,MA,"Hampshire County",12,13,323
36,001,34,017,NJ,"Hudson County",12,16,359
36,001,37,183,NC,"Wake County",12,16,342
36,001,42,029,PA,"Chester County",12,19,804
36,001,11,001,DC,"District Of Columbia",11,11,659
36,001,12,057,FL,"Hillsborough County",11,20,257
36,001,36,013,NY,"Chautauqua County",11,14,286
36,001,36,017,NY,"Chenango County",11,13,283
36,001,36,063,NY,"Niagara County",11,17,311
36,001,39,035,OH,"Cuyahoga County",11,24,733
36,001,06,085,CA,"Santa Clara County",10,20,523
36,001,12,095,FL,"Orange County",10,14,336
36,001,25,013,MA,"Hampden County",10,11,167
36,001,27,053,MN,"Hennepin County",10,19,674
36,001,34,027,NJ,"Morris County",10,17,531
36,001,36,023,NY,"Cortland County",10,25,301
36,001,41,051,OR,"Multnomah County",10,17,566
36,001,42,091,PA,"Montgomery County",10,19,636
36,001,58,000,SS,"Other Flows - Same State",83,132,2820
36,001,59,000,DS,"Other Flows - Diff State",1106,1974,47931
36,001,59,001,DS,"Other Flows - Northeast",252,426,11213
36,001,59,003,DS,"Other Flows - Midwest",208,434,12398
36,001,59,005,DS,"Other Flows - South",481,841,18464
36,001,59,007,DS,"Other Flows - West",165,273,5856
36,001,57,009,FR,"Foreign - Other flows",230,271,2485
36,003,96,000,NY,"Allegany County Tot Mig-US & For",965,1875,36612
36,003,97,000,NY,"Allegany County Tot Mig-US",920,1813,36367
36,003,97,001,NY,"Allegany County Tot Mig-Same St",593,1181,14758
36,003,97,003,NY,"Allegany County Tot Mig-Diff St",327,632,21608
36,003,98,000,NY,"Allegany County Tot Mig-Foreign",45,62,246
36,003,36,003,NY,"Allegany County Non-Migrants",16284,38756,555046
36,003,36,009,NY,"Cattaraugus County",167,344,3514
36,003,36,101,NY,"Steuben County",85,172,2477
36,003,36,029,NY,"Erie County",82,156,2439
36,003,36,121,NY,"Wyoming County",49,113,889
36,003,36,051,NY,"Livingston County",39,77,771
36,003,36,055,NY,"Monroe County",35,67,1082
36,003,42,105,PA,"Potter County",22,47,522
36,003,36,063,NY,"Niagara County",19,26,414
36,003,36,013,NY,"Chautauqua County",15,34,262
36,003,42,083,PA,"Mckean County",15,34,338
36,003,36,037,NY,"Genesee County",12,32,433
36,003,36,069,NY,"Ontario County",11,22,187
36,003,57,005,FR,"Foreign - APO/FPO ZIPs",10,17,167
36,003,58,000,SS,"Other Flows - Same State",79,138,2291
36,003,59,000,DS,"Other Flows - Diff State",290,551,20748
36,003,59,001,DS,"Other Flows - Northeast",61,136,1931
36,003,59,003,DS,"Other Flows - Midwest",31,57,1803
36,003,59,005,DS,"Other Flows - South",150,279,15805
36,003,59,007,DS,"Other Flows - West",48,79,1209
36,003,57,009,FR,"Foreign - Other flows",35,45,79
36,005,96,000,NY,"Bronx County Tot Mig-US & For",17504,34106,453383
36,005,97,000,NY,"Bronx County Tot Mig-US",17135,33556,448915
36,005,97,001,NY,"Bronx County Tot Mig-Same St",13211,26344,358549
36,005,97,003,NY,"Bronx County Tot Mig-Diff St",3924,7212,90366
36,005,98,000,NY,"Bronx County Tot Mig-Foreign",369,550,4468
36,005,36,005,NY,"Bronx County Non-Migrants",343744,725471,10510477
36,005,36,061,NY,"New York County",5986,12527,155513
36,005,36,081,NY,"Queens County",2128,4212,52130
36,005,36,047,NY,"Kings County",1942,3881,47933
36,005,36,119,NY,"Westchester County",1783,3318,60159
36,005,34,017,NJ,"Hudson County",288,532,7205
36,005,36,059,NY,"Nassau County",271,454,9733
36,005,34,003,NJ,"Bergen County",228,434,7188
36,005,36,103,NY,"Suffolk County",197,347,5795
36,005,12,025,FL,"Dade County",183,376,3903
36,005,36,087,NY,"Rockland County",169,279,5602
36,005,34,013,NJ,"Essex County",160,306,3861
36,005,36,085,NY,"Richmond County",123,237,3979
36,005,36,071,NY,"Orange County",120,234,3805
36,005,34,031,NJ,"Passaic County",114,238,2101
36,005,12,011,FL,"Broward County",105,201,2310
36,005,09,001,CT,"Fairfield County",103,169,3211
36,005,34,023,NJ,"Middlesex County",100,205,2718
36,005,36,027,NY,"Dutchess County",91,158,3183
36,005,12,095,FL,"Orange County",77,169,1059
36,005,36,001,NY,"Albany County",67,103,1605
36,005,57,003,FR,"Foreign - Puerto Rico",66,160,839
36,005,36,079,NY,"Putnam County",60,117,2126
36,005,57,005,FR,"Foreign - APO/FPO ZIPs",59,96,964
36,005,09,009,CT,"New Haven County",58,112,1671
36,005,25,025,MA,"Suffolk County",58,94,1385
36,005,34,039,NJ,"Union County",56,109,1553
36,005,06,037,CA,"Los Angeles County",55,98,1368
36,005,42,101,PA,"Philadelphia County",49,84,1047
36,005,12,099,FL,"Palm Beach County",44,64,937
36,005,44,007,RI,"Providence County",44,75,690
36,005,09,003,CT,"Hartford County",42,65,943
36,005,12,057,FL,"Hillsborough County",42,95,963
36,005,24,033,MD,"Prince George's Coun",42,76,734
36,005,25,009,MA,"Essex County",42,82,592
36,005,17,031,IL,"Cook County",40,57,1414
36,005,42,089,PA,"Monroe County",40,104,1287
36,005,13,089,GA,"De Kalb County",37,70,694
36,005,25,017,MA,"Middlesex County",37,66,1489
36,005,24,031,MD,"Montgomery County",35,51,734
36,005,34,025,NJ,"Monmouth County",35,62,990
36,005,36,055,NY,"Monroe County",34,79,1151
36,005,11,001,DC,"District Of Columbia",28,40,515
36,005,34,027,NJ,"Morris County",28,54,699
36,005,36,111,NY,"Ulster County",27,42,693
36,005,06,073,CA,"San Diego County",26,40,1133
36,005,36,029,NY,"Erie County",26,42,512
36,005,51,059,VA,"Fairfax County",26,46,745
36,005,48,027,TX,"Bell County",23,41,324
36,005,51,810,VA,"Virginia Beach",23,47,368
36,005,12,097,FL,"Osceola County",22,44,369
36,005,12,031,FL,"Duval County",21,33,281
36,005,37,133,NC,"Onslow County",21,33,353
36,005,36,093,NY,"Schenectady County",20,39,554
36,005,34,001,NJ,"Atlantic County",19,35,267
36,005,36,105,NY,"Sullivan County",19,36,592
36,005,37,051,NC,"Cumberland County",19,41,336
36,005,42,091,PA,"Montgomery County",19,35,951
36,005,04,013,AZ,"Maricopa County",18,33,426
36,005,12,117,FL,"Seminole County",18,44,344
36,005,25,027,MA,"Worcester County",18,34,363
36,005,32,003,NV,"Clark County",18,31,413
36,005,36,067,NY,"Onondaga County",18,33,431
36,005,48,113,TX,"Dallas County",18,38,560
36,005,13,121,GA,"Fulton County",17,34,282
36,005,34,021,NJ,"Mercer County",17,22,450
36,005,48,201,TX,"Harris County",17,31,344
36,005,53,033,WA,"King County",17,29,642
36,005,12,127,FL,"Volusia County",16,25,184
36,005,34,029,NJ,"Ocean County",16,36,479
36,005,37,119,NC,"Mecklenburg County",16,29,281
36,005,45,019,SC,"Charleston County",16,34,313
36,005,34,035,NJ,"Somerset County",15,21,509
36,005,37,063,NC,"Durham County",15,23,285
36,005,37,183,NC,"Wake County",15,25,208
36,005,39,035,OH,"Cuyahoga County",15,30,220
36,005,39,049,OH,"Franklin County",15,26,224
36,005,51,710,VA,Norfolk,15,28,287
36,005,24,005,MD,"Baltimore County",14,19,335
36,005,36,045,NY,"Jefferson County",14,24,239
36,005,06,075,CA,"San Francisco County",13,18,425
36,005,12,071,FL,"Lee County",13,31,239
36,005,12,103,FL,"Pinellas County",13,21,278
36,005,25,013,MA,"Hampden County",13,24,187
36,005,34,005,NJ,"Burlington County",13,24,395
36,005,36,091,NY,"Saratoga County",13,21,304
36,005,06,001,CA,"Alameda County",12,16,227
36,005,13,067,GA,"Cobb County",12,24,337
36,005,24,510,MD,Baltimore,12,21,302
36,005,36,083,NY,"Rensselaer County",12,13,330
36,005,42,071,PA,"Lancaster County",12,17,153
36,005,42,077,PA,"Lehigh County",12,23,151
36,005,06,071,CA,"San Bernardino Count",11,27,278
