"1998 - 1999 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
25,000,96,000,MA,"Total Mig - US & For",156964,248132,7569456
25,000,97,000,MA,"Total Mig - US",150232,239863,7414053
25,000,97,001,MA,"Total Mig - US Same St",84783,135616,4276846
25,000,97,003,MA,"Total Mig - US Diff St",65449,104247,3137207
25,000,98,000,MA,"Total Mig - Foreign",6732,8269,155403
25,001,96,000,MA,"Barnstable Coun Tot Mig-US & For",6474,11366,397719
25,001,97,000,MA,"Barnstable Coun Tot Mig-US",6328,11166,394687
25,001,97,001,MA,"Barnstable Coun Tot Mig-Same St",3343,5951,209308
25,001,97,003,MA,"Barnstable Coun Tot Mig-Diff St",2985,5215,185379
25,001,98,000,MA,"Barnstable Coun Tot Mig-Foreign",146,200,3032
25,001,25,001,MA,"Barnstable Coun Non-Migrants",84258,166695,4138065
25,001,25,017,MA,"Middlesex County",833,1440,54908
25,001,25,023,MA,"Plymouth County",699,1374,37003
25,001,25,021,MA,"Norfolk County",573,1013,46353
25,001,25,025,MA,"Suffolk County",322,468,19871
25,001,25,027,MA,"Worcester County",299,542,17842
25,001,25,005,MA,"Bristol County",259,481,13132
25,001,25,009,MA,"Essex County",122,230,10329
25,001,25,013,MA,"Hampden County",109,196,5378
25,001,09,003,CT,"Hartford County",104,175,6311
25,001,09,001,CT,"Fairfield County",89,150,10578
25,001,44,007,RI,"Providence County",56,78,1813
25,001,36,119,NY,"Westchester County",54,91,5419
25,001,33,011,NH,"Hillsborough County",53,91,3544
25,001,12,011,FL,"Broward County",52,87,1440
25,001,09,009,CT,"New Haven County",50,86,3342
25,001,33,015,NH,"Rockingham County",48,80,2277
25,001,25,015,MA,"Hampshire County",46,68,1612
25,001,36,061,NY,"New York County",40,53,2610
25,001,06,037,CA,"Los Angeles County",39,68,1700
25,001,12,099,FL,"Palm Beach County",34,46,1330
25,001,12,021,FL,"Collier County",33,48,1332
25,001,06,073,CA,"San Diego County",32,59,1310
25,001,25,007,MA,"Dukes County",29,47,847
25,001,34,003,NJ,"Bergen County",29,48,3388
25,001,04,013,AZ,"Maricopa County",28,44,820
25,001,12,103,FL,"Pinellas County",28,55,837
25,001,12,071,FL,"Lee County",26,36,717
25,001,34,027,NJ,"Morris County",26,45,4122
25,001,36,103,NY,"Suffolk County",26,54,1780
25,001,12,115,FL,"Sarasota County",25,43,1027
25,001,44,005,RI,"Newport County",25,47,1794
25,001,57,005,FR,"Foreign - APO/FPO ZIPs",25,41,965
25,001,09,011,CT,"New London County",23,42,3139
25,001,36,027,NY,"Dutchess County",23,32,1196
25,001,12,087,FL,"Monroe County",22,27,966
25,001,42,101,PA,"Philadelphia County",22,30,1685
25,001,06,075,CA,"San Francisco County",21,23,577
25,001,09,005,CT,"Litchfield County",21,43,1364
25,001,17,031,IL,"Cook County",20,38,1093
25,001,51,059,VA,"Fairfax County",20,37,1736
25,001,09,007,CT,"Middlesex County",19,33,1216
25,001,09,013,CT,"Tolland County",19,31,1045
25,001,36,071,NY,"Orange County",19,35,1106
25,001,12,009,FL,"Brevard County",18,34,490
25,001,12,057,FL,"Hillsborough County",18,33,985
25,001,25,003,MA,"Berkshire County",18,28,568
25,001,25,019,MA,"Nantucket County",18,37,1022
25,001,33,013,NH,"Merrimack County",18,30,599
25,001,36,047,NY,"Kings County",18,27,1060
25,001,53,033,WA,"King County",18,32,817
25,001,06,059,CA,"Orange County",17,30,791
25,001,15,003,HI,"Honolulu County",17,37,691
25,001,34,039,NJ,"Union County",17,39,2942
25,001,12,095,FL,"Orange County",16,28,398
25,001,23,005,ME,"Cumberland County",16,28,454
25,001,36,091,NY,"Saratoga County",16,36,946
25,001,42,091,PA,"Montgomery County",16,31,1162
25,001,12,025,FL,"Dade County",15,27,1518
25,001,33,009,NH,"Grafton County",15,22,460
25,001,33,017,NH,"Strafford County",15,25,457
25,001,24,003,MD,"Anne Arundel County",14,27,730
25,001,33,003,NH,"Carroll County",14,25,463
25,001,44,009,RI,"Washington County",14,26,674
25,001,09,015,CT,"Windham County",13,26,576
25,001,33,005,NH,"Cheshire County",13,22,643
25,001,36,001,NY,"Albany County",13,22,568
25,001,36,055,NY,"Monroe County",13,22,1203
25,001,44,003,RI,"Kent County",13,21,545
25,001,50,007,VT,"Chittenden County",13,17,292
25,001,11,001,DC,"District Of Columbia",12,15,1763
25,001,23,031,ME,"York County",12,24,358
25,001,24,031,MD,"Montgomery County",12,17,662
25,001,36,059,NY,"Nassau County",12,22,484
25,001,48,201,TX,"Harris County",12,15,509
25,001,08,031,CO,"Denver County",11,16,452
25,001,12,061,FL,"Indian River County",11,17,722
25,001,12,111,FL,"St Lucie County",11,22,413
25,001,34,035,NJ,"Somerset County",11,26,7777
25,001,35,001,NM,"Bernalillo County",11,21,403
25,001,37,119,NC,"Mecklenburg County",11,21,639
25,001,06,083,CA,"Santa Barbara County",10,20,451
25,001,08,041,CO,"El Paso County",10,23,451
25,001,12,081,FL,"Manatee County",10,17,325
25,001,12,127,FL,"Volusia County",10,13,305
25,001,34,031,NJ,"Passaic County",10,16,398
25,001,36,005,NY,"Bronx County",10,16,420
25,001,45,051,SC,"Horry County",10,17,169
25,001,48,113,TX,"Dallas County",10,13,416
25,001,50,023,VT,"Washington County",10,17,300
25,001,50,025,VT,"Windham County",10,17,357
25,001,58,000,SS,"Other Flows - Same State",16,27,443
25,001,59,000,DS,"Other Flows - Diff State",1263,2308,75531
25,001,59,001,DS,"Other Flows - Northeast",366,669,31991
25,001,59,003,DS,"Other Flows - Midwest",168,316,11305
25,001,59,005,DS,"Other Flows - South",495,913,21369
25,001,59,007,DS,"Other Flows - West",234,410,10866
25,001,57,009,FR,"Foreign - Other flows",121,159,2066
25,003,96,000,MA,"Berkshire Count Tot Mig-US & For",2032,3441,92954
25,003,97,000,MA,"Berkshire Count Tot Mig-US",1946,3331,91727
25,003,97,001,MA,"Berkshire Count Tot Mig-Same St",467,771,21602
25,003,97,003,MA,"Berkshire Count Tot Mig-Diff St",1479,2560,70124
25,003,98,000,MA,"Berkshire Count Tot Mig-Foreign",86,110,1228
25,003,25,003,MA,"Berkshire Count Non-Migrants",50019,103444,2234202
25,003,25,013,MA,"Hampden County",113,195,3969
25,003,25,017,MA,"Middlesex County",86,130,3599
25,003,25,015,MA,"Hampshire County",80,126,2699
25,003,09,005,CT,"Litchfield County",72,106,2101
25,003,50,003,VT,"Bennington County",71,126,1810
25,003,36,021,NY,"Columbia County",57,94,1405
25,003,36,061,NY,"New York County",49,71,5537
25,003,36,083,NY,"Rensselaer County",48,84,1602
25,003,09,009,CT,"New Haven County",42,64,2120
25,003,25,025,MA,"Suffolk County",41,54,5787
25,003,09,003,CT,"Hartford County",38,68,1719
25,003,25,027,MA,"Worcester County",35,73,1529
25,003,36,001,NY,"Albany County",29,52,1271
25,003,25,011,MA,"Franklin County",28,48,802
25,003,25,021,MA,"Norfolk County",23,46,1094
25,003,36,119,NY,"Westchester County",20,37,1595
25,003,12,099,FL,"Palm Beach County",19,29,616
25,003,36,059,NY,"Nassau County",19,35,952
25,003,17,031,IL,"Cook County",18,28,1114
25,003,12,011,FL,"Broward County",17,22,575
25,003,25,001,MA,"Barnstable County",17,28,475
25,003,25,005,MA,"Bristol County",17,29,399
25,003,36,081,NY,"Queens County",16,43,777
25,003,09,001,CT,"Fairfield County",15,25,1028
25,003,06,073,CA,"San Diego County",14,31,1016
25,003,25,009,MA,"Essex County",14,18,547
25,003,36,093,NY,"Schenectady County",13,30,9225
25,003,34,003,NJ,"Bergen County",12,22,678
25,003,36,027,NY,"Dutchess County",12,12,197
25,003,36,067,NY,"Onondaga County",11,21,334
25,003,04,013,AZ,"Maricopa County",10,13,191
25,003,09,007,CT,"Middlesex County",10,15,459
25,003,34,023,NJ,"Middlesex County",10,16,622
25,003,36,091,NY,"Saratoga County",10,22,577
25,003,42,003,PA,"Allegheny County",10,18,482
25,003,53,033,WA,"King County",10,20,432
25,003,57,005,FR,"Foreign - APO/FPO ZIPs",10,25,179
25,003,58,000,SS,"Other Flows - Same State",13,24,703
25,003,59,000,DS,"Other Flows - Diff State",827,1456,31687
25,003,59,001,DS,"Other Flows - Northeast",306,520,13261
25,003,59,003,DS,"Other Flows - Midwest",106,200,4229
25,003,59,005,DS,"Other Flows - South",286,507,10388
25,003,59,007,DS,"Other Flows - West",129,229,3809
25,003,57,009,FR,"Foreign - Other flows",76,85,1049
25,005,96,000,MA,"Bristol County Tot Mig-US & For",9002,16173,366259
25,005,97,000,MA,"Bristol County Tot Mig-US",8892,16028,364520
25,005,97,001,MA,"Bristol County Tot Mig-Same St",5045,8952,210950
25,005,97,003,MA,"Bristol County Tot Mig-Diff St",3847,7076,153570
25,005,98,000,MA,"Bristol County Tot Mig-Foreign",110,145,1739
25,005,25,005,MA,"Bristol County Non-Migrants",187146,402476,8266473
25,005,25,021,MA,"Norfolk County",1726,3164,83859
25,005,25,023,MA,"Plymouth County",1701,3031,59548
25,005,44,007,RI,"Providence County",949,1800,38886
25,005,25,017,MA,"Middlesex County",522,860,25465
25,005,25,025,MA,"Suffolk County",421,771,16861
25,005,44,005,RI,"Newport County",287,498,10766
25,005,25,001,MA,"Barnstable County",219,385,7073
25,005,25,027,MA,"Worcester County",212,350,8750
25,005,44,001,RI,"Bristol County",132,238,5009
25,005,44,003,RI,"Kent County",126,197,5858
25,005,25,009,MA,"Essex County",107,175,4816
25,005,25,013,MA,"Hampden County",55,89,1926
25,005,44,009,RI,"Washington County",46,70,1558
25,005,12,011,FL,"Broward County",45,84,1231
25,005,57,005,FR,"Foreign - APO/FPO ZIPs",41,59,886
25,005,09,009,CT,"New Haven County",39,66,1481
25,005,33,011,NH,"Hillsborough County",37,68,2135
25,005,25,015,MA,"Hampshire County",36,55,967
25,005,12,099,FL,"Palm Beach County",35,51,757
25,005,33,015,NH,"Rockingham County",35,63,1860
25,005,06,073,CA,"San Diego County",34,54,1886
25,005,06,037,CA,"Los Angeles County",31,49,1212
25,005,09,003,CT,"Hartford County",29,56,1316
25,005,12,095,FL,"Orange County",29,54,1033
25,005,04,013,AZ,"Maricopa County",28,41,1215
25,005,09,001,CT,"Fairfield County",28,49,2145
25,005,12,071,FL,"Lee County",25,35,761
25,005,17,031,IL,"Cook County",25,45,1411
25,005,09,011,CT,"New London County",23,36,696
25,005,12,103,FL,"Pinellas County",23,34,622
25,005,12,057,FL,"Hillsborough County",19,33,628
25,005,12,127,FL,"Volusia County",19,34,319
25,005,25,003,MA,"Berkshire County",19,35,694
25,005,51,059,VA,"Fairfax County",19,47,1129
25,005,12,115,FL,"Sarasota County",17,21,600
25,005,36,047,NY,"Kings County",16,42,341
25,005,36,061,NY,"New York County",16,28,337
25,005,23,005,ME,"Cumberland County",15,23,422
25,005,32,003,NV,"Clark County",15,31,547
25,005,33,017,NH,"Strafford County",15,26,447
25,005,36,081,NY,"Queens County",15,35,326
25,005,53,033,WA,"King County",15,29,572
25,005,25,007,MA,"Dukes County",14,23,663
25,005,34,023,NJ,"Middlesex County",14,26,631
25,005,36,119,NY,"Westchester County",14,28,812
25,005,39,049,OH,"Franklin County",14,21,483
25,005,12,105,FL,"Polk County",13,25,271
25,005,23,019,ME,"Penobscot County",13,27,449
25,005,33,009,NH,"Grafton County",13,18,363
25,005,36,055,NY,"Monroe County",13,22,701
25,005,36,103,NY,"Suffolk County",13,22,346
25,005,42,017,PA,"Bucks County",13,30,1197
25,005,42,101,PA,"Philadelphia County",13,24,321
25,005,06,085,CA,"Santa Clara County",12,21,559
25,005,12,009,FL,"Brevard County",12,23,373
25,005,12,015,FL,"Charlotte County",12,17,271
25,005,33,001,NH,"Belknap County",12,25,146
25,005,36,067,NY,"Onondaga County",12,33,726
25,005,12,021,FL,"Collier County",11,21,830
25,005,12,031,FL,"Duval County",11,28,463
25,005,13,067,GA,"Cobb County",11,23,508
25,005,48,201,TX,"Harris County",11,28,396
25,005,50,007,VT,"Chittenden County",11,15,342
25,005,06,075,CA,"San Francisco County",10,13,234
25,005,12,111,FL,"St Lucie County",10,16,210
25,005,12,117,FL,"Seminole County",10,12,207
25,005,23,011,ME,"Kennebec County",10,22,247
25,005,23,031,ME,"York County",10,13,324
25,005,34,017,NJ,"Hudson County",10,19,259
25,005,36,001,NY,"Albany County",10,13,629
25,005,37,133,NC,"Onslow County",10,13,222
25,005,51,810,VA,"Virginia Beach",10,23,314
25,005,58,000,SS,"Other Flows - Same State",13,14,327
25,005,59,000,DS,"Other Flows - Diff State",1322,2518,53232
25,005,59,001,DS,"Other Flows - Northeast",409,770,17491
25,005,59,003,DS,"Other Flows - Midwest",221,433,10377
25,005,59,005,DS,"Other Flows - South",488,933,18043
25,005,59,007,DS,"Other Flows - West",204,382,7321
25,005,57,009,FR,"Foreign - Other flows",69,86,854
25,007,96,000,MA,"Dukes County Tot Mig-US & For",451,697,26351
25,007,97,000,MA,"Dukes County Tot Mig-US",451,697,26351
25,007,97,001,MA,"Dukes County Tot Mig-Same St",176,272,10368
25,007,97,003,MA,"Dukes County Tot Mig-Diff St",275,425,15983
25,007,25,007,MA,"Dukes County Non-Migrants",5796,11196,303886
25,007,25,017,MA,"Middlesex County",41,62,2531
25,007,25,025,MA,"Suffolk County",22,32,3917
25,007,25,023,MA,"Plymouth County",21,30,743
25,007,25,001,MA,"Barnstable County",20,28,616
25,007,25,005,MA,"Bristol County",19,39,911
25,007,36,061,NY,"New York County",17,22,977
25,007,25,021,MA,"Norfolk County",15,20,652
25,007,25,009,MA,"Essex County",12,17,306
25,007,58,000,SS,"Other Flows - Same State",26,44,691
25,007,59,000,DS,"Other Flows - Diff State",258,403,15006
25,007,59,001,DS,"Other Flows - Northeast",128,209,7089
25,007,59,003,DS,"Other Flows - Midwest",17,19,509
25,007,59,005,DS,"Other Flows - South",68,107,3382
25,007,59,007,DS,"Other Flows - West",45,68,4025
25,009,96,000,MA,"Essex County Tot Mig-US & For",13744,23476,703150
25,009,97,000,MA,"Essex County Tot Mig-US",13495,23094,693703
25,009,97,001,MA,"Essex County Tot Mig-Same St",7380,12543,403388
25,009,97,003,MA,"Essex County Tot Mig-Diff St",6115,10551,290315
25,009,98,000,MA,"Essex County Tot Mig-Foreign",249,382,9447
25,009,25,009,MA,"Essex County Non-Migrants",256305,542894,14717244
25,009,25,017,MA,"Middlesex County",4187,7177,244502
25,009,25,025,MA,"Suffolk County",1927,3341,97984
25,009,33,015,NH,"Rockingham County",1052,1798,42182
25,009,25,021,MA,"Norfolk County",448,703,23736
25,009,33,011,NH,"Hillsborough County",295,488,12945
25,009,25,027,MA,"Worcester County",267,463,14712
25,009,25,023,MA,"Plymouth County",159,252,6267
25,009,36,061,NY,"New York County",159,282,10560
25,009,36,005,NY,"Bronx County",130,288,1784
25,009,25,001,MA,"Barnstable County",110,169,4162
25,009,25,005,MA,"Bristol County",102,184,4301
25,009,33,017,NH,"Strafford County",79,119,2295
25,009,09,001,CT,"Fairfield County",77,134,7203
25,009,23,005,ME,"Cumberland County",76,107,3068
