"2003-2004 County to County Migration Outflow",,,,,,,,"Arizona Outflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Arizona,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
04,000,96,000,AZ,"Total Mig - US & For",100666,196620,3880635
04,000,97,000,AZ,"Total Mig - US",98414,192551,3807281
04,000,97,001,AZ,"Total Mig - US Same St",30641,62152,1049860
04,000,97,003,AZ,"Total Mig - US Diff St",67773,130399,2757421
04,000,98,000,AZ,"Total Mig - Foreign",2252,4069,73354
04,001,96,000,AZ,"Apache County Tot Mig-US & For",2090,5234,50462
04,001,97,000,AZ,"Apache County Tot Mig-US",2074,5211,50087
04,001,97,001,AZ,"Apache County Tot Mig-Same St",856,2103,22435
04,001,97,003,AZ,"Apache County Tot Mig-Diff St",1218,3108,27652
04,001,98,000,AZ,"Apache County Tot Mig-Foreign",16,23,374
04,001,04,001,AZ,"Apache County Non-Migrants",14749,41973,464140
04,001,35,031,NM,"Mckinley County",429,1104,7790
04,001,35,045,NM,"San Juan County",383,1108,8847
04,001,04,013,AZ,"Maricopa County",358,813,9200
04,001,04,017,AZ,"Navajo County",258,714,5807
04,001,04,005,AZ,"Coconino County",124,336,3631
04,001,35,001,NM,"Bernalillo County",53,93,1177
04,001,04,019,AZ,"Pima County",42,68,846
04,001,49,035,UT,"Salt Lake County",18,48,319
04,001,49,037,UT,"San Juan County",17,51,393
04,001,06,073,CA,"San Diego County",16,27,344
04,001,08,083,CO,"Montezuma County",16,35,591
04,001,04,025,AZ,"Yavapai County",14,23,436
04,001,32,003,NV,"Clark County",13,22,217
04,001,04,009,AZ,"Graham County",12,28,481
04,001,04,021,AZ,"Pinal County",12,46,601
04,001,04,007,AZ,"Gila County",11,26,391
04,001,49,049,UT,"Utah County",11,29,207
04,001,58,000,SS,"Other Flows - Same State",25,49,1042
04,001,59,000,DS,"Other Flows - Diff State",262,591,7768
04,001,59,001,DS,"Other Flows - Northeast",14,20,280
04,001,59,003,DS,"Other Flows - Midwest",32,71,933
04,001,59,005,DS,"Other Flows - South",74,174,2276
04,001,59,007,DS,"Other Flows - West",142,326,4279
04,001,57,009,FR,"Foreign - Other flows",16,23,374
04,003,96,000,AZ,"Cochise County Tot Mig-US & For",3849,8140,124926
04,003,97,000,AZ,"Cochise County Tot Mig-US",3511,7503,113892
04,003,97,001,AZ,"Cochise County Tot Mig-Same St",1239,2547,36771
04,003,97,003,AZ,"Cochise County Tot Mig-Diff St",2272,4956,77121
04,003,98,000,AZ,"Cochise County Tot Mig-Foreign",338,637,11034
04,003,04,003,AZ,"Cochise County Non-Migrants",35235,81731,1382110
04,003,04,019,AZ,"Pima County",660,1339,18920
04,003,04,013,AZ,"Maricopa County",335,683,10475
04,003,57,005,FR,"Foreign - APO/FPO ZIPs",322,614,10504
04,003,15,003,HI,"Honolulu County",64,139,2080
04,003,48,027,TX,"Bell County",55,133,1788
04,003,37,051,NC,"Cumberland County",54,91,1471
04,003,06,073,CA,"San Diego County",48,95,1585
04,003,48,029,TX,"Bexar County",48,126,2118
04,003,04,021,AZ,"Pinal County",43,79,1373
04,003,06,037,CA,"Los Angeles County",43,91,1373
04,003,04,025,AZ,"Yavapai County",41,94,1172
04,003,13,245,GA,"Richmond County",38,84,1003
04,003,04,005,AZ,"Coconino County",36,64,965
04,003,51,059,VA,"Fairfax County",36,93,2143
04,003,24,003,MD,"Anne Arundel County",35,77,1286
04,003,32,003,NV,"Clark County",33,61,1307
04,003,06,053,CA,"Monterey County",32,60,970
04,003,02,090,AK,"Fairbanks North Star",30,88,1006
04,003,04,009,AZ,"Graham County",27,73,678
04,003,04,023,AZ,"Santa Cruz County",25,58,1154
04,003,48,141,TX,"El Paso County",23,56,926
04,003,53,053,WA,"Pierce County",23,69,1070
04,003,06,071,CA,"San Bernardino Count",22,58,615
04,003,08,041,CO,"El Paso County",22,48,967
04,003,51,153,VA,"Prince William Count",21,55,1235
04,003,35,013,NM,"Dona Ana County",19,32,677
04,003,04,027,AZ,"Yuma County",18,38,842
04,003,06,065,CA,"Riverside County",18,36,491
04,003,47,125,TN,"Montgomery County",18,44,734
04,003,04,015,AZ,"Mohave County",16,35,374
04,003,04,017,AZ,"Navajo County",16,32,347
04,003,13,073,GA,"Columbia County",16,51,760
04,003,48,099,TX,"Coryell County",14,27,294
04,003,35,001,NM,"Bernalillo County",13,18,393
04,003,36,045,NY,"Jefferson County",13,25,298
04,003,48,201,TX,"Harris County",13,28,240
04,003,49,035,UT,"Salt Lake County",13,27,469
04,003,53,033,WA,"King County",13,22,322
04,003,13,051,GA,"Chatham County",12,21,407
04,003,13,179,GA,"Liberty County",12,33,242
04,003,40,031,OK,"Comanche County",12,32,341
04,003,24,033,MD,"Prince George's Coun",11,16,246
04,003,26,163,MI,"Wayne County",11,25,708
04,003,48,453,TX,"Travis County",11,19,459
04,003,02,020,AK,"Anchorage Borough",10,23,294
