"2003-2004 County to County Migration Outflow",,,,,,,,"Wyoming Outflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
56,000,96,000,WY,"Total Mig - US & For",15874,30158,530813
56,000,97,000,WY,"Total Mig - US",15559,29631,523308
56,000,97,001,WY,"Total Mig - US Same St",4813,9271,150815
56,000,97,003,WY,"Total Mig - US Diff St",10746,20360,372492
56,000,98,000,WY,"Total Mig - Foreign",315,527,7506
56,001,96,000,WY,"Albany County Tot Mig-US &",1621,2775,47331
56,001,97,000,WY,"Albany County Tot Mig-US",1605,2750,47162
56,001,97,001,WY,"Albany County Tot Mig-Same",501,902,14049
56,001,97,003,WY,"Albany County Tot Mig-Diff",1104,1848,33113
56,001,98,000,WY,"Albany County Tot Mig-Fore",16,25,170
56,001,56,001,WY,"Albany County Non-Migrants",10082,19952,483224
56,001,56,021,WY,"Laramie County",144,240,4423
56,001,08,069,CO,"Larimer County",58,90,2665
56,001,56,025,WY,"Natrona County",55,98,1426
56,001,56,007,WY,"Carbon County",35,64,908
56,001,56,037,WY,"Sweetwater County",35,64,849
56,001,04,013,AZ,"Maricopa County",33,46,858
56,001,56,033,WY,"Sheridan County",28,43,810
56,001,08,031,CO,"Denver County",27,37,471
56,001,32,003,NV,"Clark County",27,54,711
56,001,56,005,WY,"Campbell County",27,49,750
56,001,56,013,WY,"Fremont County",24,46,554
56,001,56,029,WY,"Park County",22,45,584
56,001,08,059,CO,"Jefferson County",19,28,519
56,001,08,123,CO,"Weld County",18,34,751
56,001,56,031,WY,"Platte County",17,28,451
56,001,06,073,CA,"San Diego County",16,16,168
56,001,08,005,CO,"Arapahoe County",16,22,406
56,001,49,035,UT,"Salt Lake County",16,28,462
56,001,08,001,CO,"Adams County",15,29,472
56,001,56,009,WY,"Converse County",14,29,275
56,001,56,023,WY,"Lincoln County",14,30,430
56,001,30,031,MT,"Gallatin County",13,18,305
56,001,31,157,NE,"Scotts Bluff County",13,21,259
56,001,56,003,WY,"Big Horn County",13,36,218
56,001,08,013,CO,"Boulder County",12,21,646
56,001,08,041,CO,"El Paso County",12,15,254
56,001,16,001,ID,"Ada County",12,22,380
56,001,56,015,WY,"Goshen County",12,19,460
56,001,56,039,WY,"Teton County",12,16,346
56,001,56,041,WY,"Uinta County",12,29,424
56,001,08,035,CO,"Douglas County",11,20,400
56,001,08,077,CO,"Mesa County",11,16,405
56,001,35,001,NM,"Bernalillo County",10,16,232
56,001,58,000,SS,"Other Flows - Same State",37,66,1142
56,001,59,000,DS,"Other Flows - Diff State",765,1315,22751
56,001,59,001,DS,"Other Flows - Northeast",65,100,1954
56,001,59,003,DS,"Other Flows - Midwest",193,333,5314
56,001,59,005,DS,"Other Flows - South",192,327,6019
56,001,59,007,DS,"Other Flows - West",315,555,9463
56,001,57,009,FR,"Foreign - Other flows",16,25,170
56,003,96,000,WY,"Big Horn County Tot Mig-US",259,471,7864
56,003,97,000,WY,"Big Horn County Tot Mig-US",259,471,7864
56,003,97,001,WY,"Big Horn County Tot Mig-Sa",111,194,2599
56,003,97,003,WY,"Big Horn County Tot Mig-Di",148,277,5265
56,003,56,003,WY,"Big Horn County Non-Migran",3363,8223,127178
56,003,56,029,WY,"Park County",56,90,1098
56,003,56,001,WY,"Albany County",12,23,211
56,003,56,043,WY,"Washakie County",12,23,366
56,003,30,111,MT,"Yellowstone County",11,23,283
56,003,58,000,SS,"Other Flows - Same State",31,58,925
56,003,59,000,DS,"Other Flows - Diff State",137,254,4982
56,005,96,000,WY,"Campbell County Tot Mig-US",1101,2167,43889
56,005,97,000,WY,"Campbell County Tot Mig-US",1091,2147,43456
56,005,97,001,WY,"Campbell County Tot Mig-Sa",361,723,14694
56,005,97,003,WY,"Campbell County Tot Mig-Di",730,1424,28762
56,005,98,000,WY,"Campbell County Tot Mig-Fo",10,20,433
56,005,56,005,WY,"Campbell County Non-Migran",12713,30171,756393
56,005,56,025,WY,"Natrona County",73,127,2655
56,005,56,033,WY,"Sheridan County",61,113,2502
56,005,56,011,WY,"Crook County",42,93,1533
56,005,46,103,SD,"Pennington County",32,59,734
56,005,56,001,WY,"Albany County",32,48,782
56,005,56,045,WY,"Weston County",25,65,1051
56,005,56,037,WY,"Sweetwater County",21,48,1307
56,005,46,081,SD,"Lawrence County",19,38,783
56,005,04,013,AZ,"Maricopa County",18,25,504
56,005,30,111,MT,"Yellowstone County",18,28,457
56,005,56,009,WY,"Converse County",18,33,605
56,005,56,013,WY,"Fremont County",17,35,981
56,005,56,019,WY,"Johnson County",17,41,928
56,005,56,021,WY,"Laramie County",15,27,637
56,005,32,003,NV,"Clark County",14,24,463
56,005,30,031,MT,"Gallatin County",13,32,616
56,005,08,001,CO,"Adams County",10,12,275
56,005,58,000,SS,"Other Flows - Same State",40,93,1713
56,005,59,000,DS,"Other Flows - Diff State",606,1206,24930
56,005,59,001,DS,"Other Flows - Northeast",14,28,538
56,005,59,003,DS,"Other Flows - Midwest",186,363,6437
