"2003-2004 County to County Migration Outflow",,,,,,,,"Maine Outflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Maine,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
23,000,96,000,ME,"Total Mig - US & For",30276,51464,1047327
23,000,97,000,ME,"Total Mig - US",29739,50620,1031839
23,000,97,001,ME,"Total Mig - US Same St",15766,26961,487493
23,000,97,003,ME,"Total Mig - US Diff St",13973,23659,544346
23,000,98,000,ME,"Total Mig - Foreign",537,844,15488
23,001,96,000,ME,"Androscoggin Co Tot Mig-US & For",2306,4087,75822
23,001,97,000,ME,"Androscoggin Co Tot Mig-US",2289,4059,75293
23,001,97,001,ME,"Androscoggin Co Tot Mig-Same St",1442,2575,45334
23,001,97,003,ME,"Androscoggin Co Tot Mig-Diff St",847,1484,29959
23,001,98,000,ME,"Androscoggin Co Tot Mig-Foreign",17,28,529
23,001,23,001,ME,"Androscoggin Co Non-Migrants",37426,78908,1561022
23,001,23,005,ME,"Cumberland County",446,749,15650
23,001,23,011,ME,"Kennebec County",265,516,9506
23,001,23,017,ME,"Oxford County",253,444,6230
23,001,23,023,ME,"Sagadahoc County",118,231,3659
23,001,23,007,ME,"Franklin County",109,196,2837
23,001,23,031,ME,"York County",77,124,2436
23,001,23,019,ME,"Penobscot County",56,99,1609
23,001,25,017,MA,"Middlesex County",35,44,1045
23,001,25,025,MA,"Suffolk County",29,31,811
23,001,23,015,ME,"Lincoln County",24,53,892
23,001,23,003,ME,"Aroostook County",21,36,508
23,001,23,025,ME,"Somerset County",18,31,487
23,001,23,013,ME,"Knox County",17,27,402
23,001,36,061,NY,"New York County",14,16,300
23,001,04,013,AZ,"Maricopa County",13,18,377
23,001,23,027,ME,"Waldo County",13,23,421
23,001,25,009,MA,"Essex County",12,14,260
23,001,33,011,NH,"Hillsborough County",12,15,423
23,001,09,003,CT,"Hartford County",11,18,454
23,001,23,009,ME,"Hancock County",11,26,393
23,001,25,027,MA,"Worcester County",11,16,390
23,001,33,017,NH,"Strafford County",11,21,366
23,001,12,009,FL,"Brevard County",10,21,250
23,001,25,005,MA,"Bristol County",10,18,236
23,001,33,015,NH,"Rockingham County",10,13,711
23,001,58,000,SS,"Other Flows - Same State",14,20,306
23,001,59,000,DS,"Other Flows - Diff State",669,1239,24337
23,001,59,001,DS,"Other Flows - Northeast",161,280,5134
23,001,59,003,DS,"Other Flows - Midwest",71,133,1934
23,001,59,005,DS,"Other Flows - South",340,661,14432
23,001,59,007,DS,"Other Flows - West",97,165,2837
23,001,57,009,FR,"Foreign - Other flows",17,28,529
23,003,96,000,ME,"Aroostook Count Tot Mig-US & For",1112,1875,31739
23,003,97,000,ME,"Aroostook Count Tot Mig-US",1064,1787,30588
23,003,97,001,ME,"Aroostook Count Tot Mig-Same St",543,864,15068
23,003,97,003,ME,"Aroostook Count Tot Mig-Diff St",521,923,15520
23,003,98,000,ME,"Aroostook Count Tot Mig-Foreign",48,88,1152
23,003,23,003,ME,"Aroostook Count Non-Migrants",25384,55397,927817
23,003,23,019,ME,"Penobscot County",213,352,5646
23,003,23,005,ME,"Cumberland County",96,126,2885
23,003,23,031,ME,"York County",47,81,1137
23,003,23,011,ME,"Kennebec County",46,64,1236
23,003,23,029,ME,"Washington County",29,51,686
23,003,23,001,ME,"Androscoggin County",24,40,865
23,003,33,011,NH,"Hillsborough County",20,31,366
23,003,23,027,ME,"Waldo County",17,26,470
23,003,23,009,ME,"Hancock County",16,28,395
23,003,25,017,MA,"Middlesex County",13,22,276
23,003,23,007,ME,"Franklin County",12,16,318
23,003,23,013,ME,"Knox County",11,15,429
23,003,09,003,CT,"Hartford County",10,15,183
23,003,12,105,FL,"Polk County",10,18,317
23,003,58,000,SS,"Other Flows - Same State",32,65,1001
23,003,59,000,DS,"Other Flows - Diff State",468,837,14377
23,003,59,001,DS,"Other Flows - Northeast",146,257,4075
23,003,59,003,DS,"Other Flows - Midwest",47,94,1719
23,003,59,005,DS,"Other Flows - South",201,374,6458
23,003,59,007,DS,"Other Flows - West",74,112,2125
23,003,57,009,FR,"Foreign - Other flows",48,88,1152
23,005,96,000,ME,"Cumberland Coun Tot Mig-US & For",7418,12502,303835
23,005,97,000,ME,"Cumberland Coun Tot Mig-US",7269,12246,296851
23,005,97,001,ME,"Cumberland Coun Tot Mig-Same St",3582,6110,125001
23,005,97,003,ME,"Cumberland Coun Tot Mig-Diff St",3687,6136,171850
23,005,98,000,ME,"Cumberland Coun Tot Mig-Foreign",149,256,6984
23,005,23,005,ME,"Cumberland Coun Non-Migrants",103120,212308,5799831
23,005,23,031,ME,"York County",1330,2187,48019
23,005,23,001,ME,"Androscoggin County",638,1134,23126
23,005,23,023,ME,"Sagadahoc County",503,907,17368
23,005,23,011,ME,"Kennebec County",292,484,9910
23,005,23,017,ME,"Oxford County",219,409,7284
23,005,23,019,ME,"Penobscot County",174,273,5044
23,005,25,017,MA,"Middlesex County",156,212,6539
23,005,25,025,MA,"Suffolk County",115,137,3985
23,005,23,015,ME,"Lincoln County",101,191,3886
23,005,33,015,NH,"Rockingham County",80,118,3918
23,005,57,005,FR,"Foreign - APO/FPO ZIPs",79,133,2097
23,005,25,009,MA,"Essex County",75,106,3892
23,005,23,013,ME,"Knox County",63,98,2533
23,005,36,061,NY,"New York County",63,71,1812
23,005,33,011,NH,"Hillsborough County",61,89,2412
23,005,23,009,ME,"Hancock County",53,86,2117
23,005,23,007,ME,"Franklin County",50,72,1292
23,005,33,017,NH,"Strafford County",49,73,1927
23,005,12,103,FL,"Pinellas County",48,71,1368
23,005,23,003,ME,"Aroostook County",48,75,1181
23,005,06,073,CA,"San Diego County",47,72,1327
23,005,25,021,MA,"Norfolk County",44,65,1756
23,005,25,027,MA,"Worcester County",43,69,1394
23,005,51,810,VA,"Virginia Beach",42,103,1563
23,005,04,013,AZ,"Maricopa County",41,73,2998
23,005,11,001,DC,"District Of Columbia",41,48,1408
23,005,23,027,ME,"Waldo County",39,75,1187
23,005,06,037,CA,"Los Angeles County",38,52,1114
23,005,12,071,FL,"Lee County",37,63,3078
23,005,50,007,VT,"Chittenden County",37,58,1263
23,005,09,009,CT,"New Haven County",36,54,1293
23,005,23,025,ME,"Somerset County",36,58,1015
23,005,06,075,CA,"San Francisco County",33,36,743
23,005,12,095,FL,"Orange County",33,45,867
23,005,15,003,HI,"Honolulu County",33,71,1297
23,005,09,001,CT,"Fairfield County",30,43,1759
23,005,12,099,FL,"Palm Beach County",29,40,1472
23,005,12,115,FL,"Sarasota County",28,45,1747
23,005,53,033,WA,"King County",27,41,835
23,005,23,029,ME,"Washington County",26,44,774
23,005,12,057,FL,"Hillsborough County",25,41,1274
23,005,33,003,NH,"Carroll County",25,32,790
